t_s,p_ref_eff_pu,delta_pref_eff_pu,p_ref_pu,omega_pll_pu,Kω
3.16,0.2501632571329354,0.017106421451345277,0.23305683568159014,0.9995112451013901,35.0
3.17,0.250102175030675,0.017045339349084886,0.23305683568159014,0.999512990304312,35.0
3.18,0.2500415611401861,0.016984725458595952,0.23305683568159014,0.9995147221297545,35.0
3.19,0.24998143354053437,0.016924597858944214,0.23305683568159014,0.999516440061173,35.0
3.2,0.24992181005603706,0.01686497437444691,0.23305683568159014,0.9995181435893015,35.0
3.21,0.24986270806265418,0.016805872381064044,0.23305683568159014,0.9995198322176839,35.0
3.22,0.24980414429038253,0.01674730860879239,0.23305683568159014,0.9995215054683203,35.0
3.23,0.24974613468132031,0.01668929899973019,0.23305683568159014,0.9995231628857221,35.0
3.24,0.24968869420033027,0.016631858518740127,0.23305683568159014,0.9995248040423217,35.0
3.25,0.24963183671723962,0.01657500103564948,0.23305683568159014,0.9995264285418386,35.0
3.26,0.2495755748854067,0.016518739203816527,0.23305683568159014,0.9995280360227481,35.0
3.27,0.24951992003852325,0.0164630843569331,0.23305683568159014,0.9995296261612305,35.0
3.28,0.24946488210495243,0.016408046423362285,0.23305683568159014,0.9995311986736183,35.0
3.29,0.24941046956271704,0.0163536338811269,0.23305683568159014,0.9995327533176821,35.0
3.3,0.24935668936433578,0.016299853682745658,0.23305683568159014,0.9995342898947787,35.0
3.31,0.24930354692873788,0.01624671124714773,0.23305683568159014,0.9995358082500815,35.0
3.32,0.24925104613134166,0.01619421044975153,0.23305683568159014,0.9995373082728642,35.0
3.33,0.24919918930512902,0.016142353623538875,0.23305683568159014,0.9995387898964704,35.0
3.34,0.24914797726779814,0.016091141586207988,0.23305683568159014,0.9995402530975369,35.0
3.35,0.24909740936021427,0.016040573678624125,0.23305683568159014,0.9995416978948964,35.0
3.36,0.2490474834980706,0.015990647816480442,0.23305683568159014,0.9995431243481006,35.0
3.37,0.24899819623912187,0.015941360557531717,0.23305683568159014,0.9995445325554991,35.0
3.38,0.24894954286206508,0.01589270718047494,0.23305683568159014,0.9995459226519864,35.0
3.39,0.24890151744609612,0.015844681764505972,0.23305683568159014,0.9995472948067283,35.0
3.4,0.24885411297609433,0.015797277294504194,0.23305683568159014,0.9995486492201571,35.0
3.41,0.2488073214427124,0.015750485761122278,0.23305683568159014,0.9995499861211109,35.0
3.42,0.24876113395295574,0.015704298271365602,0.23305683568159014,0.9995513057636753,35.0
3.43,0.24871554084260888,0.01565870516101877,0.23305683568159014,0.9995526084239709,35.0
3.44,0.2486705317943317,0.015613696112741568,0.23305683568159014,0.9995538943967789,35.0
3.45,0.24862609595636537,0.015569260274775246,0.23305683568159014,0.9995551639921494,35.0
3.46,0.2485822220685518,0.015525386386961632,0.23305683568159014,0.9995564175318011,35.0
3.47,0.24853889855362776,0.015482062872037622,0.23305683568159014,0.9995576553465133,35.0
3.48,0.24849611367386026,0.015439277992270132,0.23305683568159014,0.9995588777716494,35.0
3.49,0.24845385561887795,0.015397019937287823,0.23305683568159014,0.999560085144649,35.0
3.5,0.2484121126033131,0.015355276921722975,0.23305683568159014,0.9995612778022365,35.0
3.51,0.24837087300383578,0.015314037322245651,0.23305683568159014,0.9995624560765073,35.0
3.52,0.24833012541983815,0.015273289738248007,0.23305683568159014,0.9995636202931929,35.0
3.53,0.2482898587838624,0.015233023102272257,0.23305683568159014,0.9995647707685066,35.0
3.54,0.24825006244235365,0.0151932267607635,0.23305683568159014,0.9995659078068353,35.0
3.55,0.24821072621870524,0.015153890537115083,0.23305683568159014,0.9995670316989396,35.0
3.56,0.24817184048082458,0.015115004799234456,0.23305683568159014,0.9995681427200219,35.0
3.57,0.24813339620865052,0.015076560527060402,0.23305683568159014,0.9995692411277982,35.0
3.58,0.24809538503015388,0.015038549348563727,0.23305683568159014,0.9995703271614697,35.0
3.59,0.24805779925192545,0.015000963570335316,0.23305683568159014,0.9995714010408476,35.0
3.6,0.24802063190769325,0.01496379622610312,0.23305683568159014,0.9995724629649685,35.0
3.61,0.24798387676496422,0.014927041083374075,0.23305683568159014,0.9995735131119036,35.0
3.62,0.24794752832781486,0.014890692646224736,0.23305683568159014,0.9995745516386794,35.0
3.63,0.2479115818573921,0.014854746175801977,0.23305683568159014,0.9995755786806914,35.0
3.64,0.24787603335392938,0.014819197672339236,0.23305683568159014,0.9995765943522189,35.0
3.65,0.2478408795384777,0.01478404385688756,0.23305683568159014,0.9995775987469461,35.0
3.66,0.2478061178434486,0.01474928216185846,0.23305683568159014,0.9995785919382326,35.0
3.67,0.24777174637597452,0.014714910694384381,0.23305683568159014,0.9995795739801605,35.0
3.68,0.24773776388435215,0.014680928202761987,0.23305683568159014,0.9995805449084926,35.0
3.69,0.24770416972119155,0.014647334039601407,0.23305683568159014,0.9995815047417257,35.0
3.7,0.24767096379662862,0.014614128115038464,0.23305683568159014,0.9995824534824275,35.0
3.71,0.24763814653043062,0.014581310848840495,0.23305683568159014,0.9995833911186046,35.0
3.72,0.24760571880025545,0.014548883118665305,0.23305683568159014,0.9995843176251811,35.0
3.73,0.2475736818857669,0.014516846204176766,0.23305683568159014,0.9995852329655949,35.0
3.74,0.24754203741441264,0.014485201732822509,0.23305683568159014,0.999586137093348,35.0
3.75,0.24751078730195833,0.014453951620368187,0.23305683568159014,0.9995870299537037,35.0
3.76,0.2474799336930602,0.014423098011470084,0.23305683568159014,0.9995879114853865,35.0
3.77,0.2474494789081905,0.014392643226600343,0.23305683568159014,0.9995887816220972,35.0
3.78,0.2474194253783922,0.014362589696802083,0.23305683568159014,0.9995896402943771,35.0
3.79,0.24738977559736755,0.014332939915777424,0.23305683568159014,0.9995904874309778,35.0
3.8,0.2473605320606992,0.01430369637910907,0.23305683568159014,0.9995913229605969,35.0
3.81,0.2473316972160621,0.01427486153447196,0.23305683568159014,0.9995921468133008,35.0
3.82,0.24730327341789374,0.014246437736303595,0.23305683568159014,0.9995929589218199,35.0
3.83,0.24727526287513754,0.014218427193547416,0.23305683568159014,0.9995937592230415,35.0
3.84,0.2472476676123322,0.014190831930742047,0.23305683568159014,0.9995945476591217,35.0
3.85,0.24722048943355682,0.014163653751966664,0.23305683568159014,0.9995953241785153,35.0
3.86,0.2471937298828209,0.014136894201230765,0.23305683568159014,0.9995960887371077,35.0
3.87,0.24716739021895057,0.01411055453736045,0.23305683568159014,0.9995968412989327,35.0
3.88,0.2471414713866979,0.014084635705107755,0.23305683568159014,0.999597581836997,35.0
3.89,0.2471159739974665,0.014059138315876338,0.23305683568159014,0.9995983103338322,35.0
3.9,0.2470908983120647,0.014034062630474586,0.23305683568159014,0.9995990267819865,35.0
3.91,0.24706624422910822,0.01400940854751809,0.23305683568159014,0.9995997311843566,35.0
3.92,0.2470420112770642,0.01398517559547407,0.23305683568159014,0.999600423554415,35.0
3.93,0.24701819861017435,0.01396136292858423,0.23305683568159014,0.9996011039163262,35.0
3.94,0.24699480501151047,0.01393796932992034,0.23305683568159014,0.9996017723048594,35.0
3.95,0.24697182889528108,0.013914993213690947,0.23305683568159014,0.9996024287653231,35.0
3.96,0.2469492683153387,0.01389243263374856,0.23305683568159014,0.9996030733533215,35.0
3.97,0.24692712097968678,0.013870285298096637,0.23305683568159014,0.9996037061343401,35.0
3.98,0.24690538426491712,0.013848548583326986,0.23305683568159014,0.9996043271833335,35.0
3.99,0.24688405522757478,0.013827219545984665,0.23305683568159014,0.9996049365844004,35.0
4.0,0.24686313063720228,0.013806294955612145,0.23305683568159014,0.9996055344298397,35.0
4.01,0.24684260698642496,0.013785771304834831,0.23305683568159014,0.9996061208198619,35.0
4.02,0.24682248052254083,0.013765644840950697,0.23305683568159014,0.9996066958616872,35.0
4.03,0.2468027472756394,0.01374591159404925,0.23305683568159014,0.9996072596687415,35.0
4.04,0.2467834030736134,0.013726567392023267,0.23305683568159014,0.9996078123602279,35.0
4.05,0.24676444358605118,0.013707607904461044,0.23305683568159014,0.9996083540598726,35.0
4.06,0.24674586434536322,0.013689028663773067,0.23305683568159014,0.9996088848953208,35.0
4.07,0.24672766076684297,0.013670825085252834,0.23305683568159014,0.9996094049975642,35.0
4.08,0.24670982819681084,0.01365299251522068,0.23305683568159014,0.9996099144995653,35.0
4.09,0.24669236191760266,0.013635526236012534,0.23305683568159014,0.999610413536114,35.0
4.1,0.2466752571952958,0.01361842151370564,0.23305683568159014,0.9996109022424656,35.0
4.11,0.24665850929539052,0.013601673613800352,0.23305683568159014,0.9996113807538914,35.0
4.12,0.24664211350311913,0.013585277821528992,0.23305683568159014,0.9996118492050992,35.0
4.13,0.24662606516286315,0.013569229481272982,0.23305683568159014,0.9996123077291065,35.0
4.14,0.2466103596795773,0.013553523997987161,0.23305683568159014,0.9996127564572005,35.0
4.15,0.2465949925604678,0.01353815687887765,0.23305683568159014,0.9996131955177464,35.0
4.16,0.24657995941167127,0.01352312373008111,0.23305683568159014,0.9996136250362834,35.0
4.17,0.24656525597313178,0.013508420291541612,0.23305683568159014,0.9996140451345275,35.0
4.18,0.24655087812290652,0.013494042441316382,0.23305683568159014,0.9996144559302482,35.0
4.19,0.2465368218851782,0.013479986203588055,0.23305683568159014,0.9996148575370405,35.0
4.2,0.24652308345266022,0.013466247771070064,0.23305683568159014,0.9996152500636838,35.0
4.21,0.2465096591811215,0.013452823499531346,0.23305683568159014,0.9996156336142992,35.0
4.22,0.24649654560201745,0.013439709920427314,0.23305683568159014,0.9996160082879878,35.0
4.23,0.2464837394268779,0.013426903745287763,0.23305683568159014,0.9996163741787062,35.0
4.24,0.24647123753860609,0.013414401857015933,0.23305683568159014,0.9996167313755139,35.0
4.25,0.24645903700496866,0.013402201323378509,0.23305683568159014,0.9996170799621893,35.0
4.26,0.2464471350621114,0.013390299380521284,0.23305683568159014,0.9996174200176994,35.0
4.27,0.24643552912010988,0.013378693438519733,0.23305683568159014,0.9996177516160424,35.0
4.28,0.2464242167537687,0.013367381072178552,0.23305683568159014,0.9996180748265093,35.0
4.29,0.24641319569001602,0.013356360008425874,0.23305683568159014,0.999618389714045,35.0
4.3,0.2464024638085641,0.013345628126973949,0.23305683568159014,0.9996186963392294,35.0
4.31,0.2463920191230609,0.013335183441470772,0.23305683568159014,0.9996189947588152,35.0
4.32,0.24638185977540664,0.0133250240938165,0.23305683568159014,0.999619285025891,35.0
4.33,0.24637198402202093,0.013315148340430794,0.23305683568159014,0.9996195671902735,35.0
4.34,0.24636239022325976,0.013305554541669602,0.23305683568159014,0.9996198412988094,35.0
4.35,0.24635307682514027,0.013296241143550103,0.23305683568159014,0.9996201073958987,35.0
4.36,0.24634404235388918,0.01328720667229904,0.23305683568159014,0.9996203655236486,35.0
4.37,0.24633528539456692,0.013278449712976764,0.23305683568159014,0.9996206157224864,35.0
4.38,0.24632680458393658,0.01326996890234643,0.23305683568159014,0.9996208580313616,35.0
4.39,0.24631859859313343,0.013261762911543282,0.23305683568159014,0.9996210924882416,35.0
4.4,0.2463106661162128,0.013253830434622636,0.23305683568159014,0.9996213191304394,35.0
4.41,0.24630300585800394,0.013246170176413804,0.23305683568159014,0.9996215379949597,35.0
4.42,0.2462956165192554,0.013238780837665264,0.23305683568159014,0.9996217491189239,35.0
4.43,0.2462884967903479,0.013231661108757745,0.23305683568159014,0.9996219525397498,35.0
4.44,0.2462816453340109,0.013224809652420748,0.23305683568159014,0.9996221482956452,35.0
4.45,0.24627506078130862,0.013218225099718482,0.23305683568159014,0.9996223364257224,35.0
4.46,0.2462687417187974,0.013211906037207231,0.23305683568159014,0.9996225169703656,35.0
4.47,0.2462626866820052,0.013205851000415086,0.23305683568159014,0.9996226899714167,35.0
4.48,0.24625689414905194,0.01320005846746181,0.23305683568159014,0.9996228554723583,35.0
4.49,0.24625136253130883,0.013194526849718679,0.23305683568159014,0.9996230135185795,35.0
4.5,0.24624609017461505,0.013189254493024903,0.23305683568159014,0.9996231641573422,35.0
4.51,0.24624107534802497,0.013184239666434824,0.23305683568159014,0.9996233074381019,35.0
4.52,0.24623631624510267,0.013179480563512513,0.23305683568159014,0.9996234434124711,35.0
4.53,0.24623181098378155,0.013174975302191383,0.23305683568159014,0.9996235721342231,35.0
4.54,0.24622755759901369,0.013170721917423531,0.23305683568159014,0.9996236936595022,35.0
4.55,0.24622355405193216,0.013166718370342013,0.23305683568159014,0.9996238080465617,35.0
4.56,0.24621979822132609,0.01316296253973593,0.23305683568159014,0.9996239153560076,35.0
4.57,0.24621628791230749,0.013159452230717345,0.23305683568159014,0.9996240156505509,35.0
4.58,0.2462130208577926,0.013156185176202465,0.23305683568159014,0.9996241089949657,35.0
4.59,0.2462099947174993,0.013153159035909143,0.23305683568159014,0.9996241954561169,35.0
4.6,0.24620720709090818,0.013150371409318042,0.23305683568159014,0.999624275102591,35.0
4.61,0.24620465551067017,0.013147819829080023,0.23305683568159014,0.9996243480048835,35.0
4.62,0.2462023374601192,0.013145501778529068,0.23305683568159014,0.9996244142348992,35.0
4.63,0.2462002503678331,0.013143414686242959,0.23305683568159014,0.9996244738661073,35.0
4.64,0.2461983916185793,0.013141555936989164,0.23305683568159014,0.9996245269732289,35.0
4.65,0.2461967585644827,0.013139922882892565,0.23305683568159014,0.9996245736319174,35.0
4.66,0.24619534851995528,0.013138512838365125,0.23305683568159014,0.9996246139189039,35.0
4.67,0.2461941587818391,0.013137323100248947,0.23305683568159014,0.9996246479114215,35.0
4.68,0.24619318662390893,0.013136350942318778,0.23305683568159014,0.9996246756873624,35.0
4.69,0.24619242930954569,0.013135593627955518,0.23305683568159014,0.9996246973249157,35.0
4.7,0.2461918841001208,0.013135048418530679,0.23305683568159014,0.9996247129023277,35.0
4.71,0.24619154825665274,0.013134712575062591,0.23305683568159014,0.9996247224978555,35.0
4.72,0.2461914190481499,0.013134583366559746,0.23305683568159014,0.9996247261895269,35.0
4.73,0.24619149375900473,0.013134658077414563,0.23305683568159014,0.9996247240549311,35.0
4.74,0.24619176969027504,0.013134934008684875,0.23305683568159014,0.9996247161711804,35.0
4.75,0.24619224416682328,0.013135408485233114,0.23305683568159014,0.9996247026147076,35.0
4.76,0.24619291454723777,0.013136078865647634,0.23305683568159014,0.9996246834609815,35.0
4.77,0.24619377821693578,0.013136942535345652,0.23305683568159014,0.9996246587847044,35.0
4.78,0.2461948326046814,0.01313799692309126,0.23305683568159014,0.9996246286593402,35.0
4.79,0.24619607517471304,0.013139239493122911,0.23305683568159014,0.9996245931573394,35.0
4.8,0.24619750343502653,0.013140667753436384,0.23305683568159014,0.9996245523499018,35.0
4.81,0.24619911494142985,0.013142279259839679,0.23305683568159014,0.9996245063068617,35.0
4.82,0.24620090729548702,0.013144071613896852,0.23305683568159014,0.9996244550967458,35.0
4.83,0.24620287814649955,0.013146042464909398,0.23305683568159014,0.9996243987867168,35.0
4.84,0.2462050251922651,0.013148189510674943,0.23305683568159014,0.9996243374425522,35.0
4.85,0.24620734618360934,0.013150510502019196,0.23305683568159014,0.9996242711285138,35.0
4.86,0.24620983891737647,0.013153003235786307,0.23305683568159014,0.999624199907549,35.0
4.87,0.2462125012413651,0.01315566555977494,0.23305683568159014,0.9996241238411494,35.0
4.88,0.24621533104920287,0.013158495367612742,0.23305683568159014,0.9996240429894968,35.0
4.89,0.24621832628056256,0.013161490598972425,0.23305683568159014,0.9996239574114579,35.0
4.9,0.24622148492370372,0.013164649242113562,0.23305683568159014,0.9996238671645111,35.0
4.91,0.24622480500436386,0.01316796932277372,0.23305683568159014,0.9996237723050636,35.0
4.92,0.24622828459382512,0.013171448912234963,0.23305683568159014,0.999623672888222,35.0
4.93,0.2462319217974427,0.013175086115852547,0.23305683568159014,0.9996235689681185,35.0
4.94,0.2462357147570427,0.01317887907545256,0.23305683568159014,0.9996234605978442,35.0
4.95,0.2462396616457719,0.013182825964181735,0.23305683568159014,0.9996233478295948,35.0
4.96,0.24624376066953352,0.013186924987943377,0.23305683568159014,0.9996232307146302,35.0
4.97,0.24624801005709232,0.013191174375502194,0.23305683568159014,0.9996231093035571,35.0
4.98,0.24625240806122473,0.013195572379634599,0.23305683568159014,0.9996229836462962,35.0
4.99,0.24625695295561523,0.013200117274025085,0.23305683568159014,0.9996228537921708,35.0
5.0,0.24626164303168438,0.013204807350094242,0.23305683568159014,0.9996227197899974,35.0
5.01,0.24626647659343714,0.013209640911847006,0.23305683568159014,0.999622581688233,35.0
5.02,0.2462714519558367,0.013214616274246535,0.23305683568159014,0.9996224395350216,35.0
5.03,0.24627656744554213,0.013219731763951982,0.23305683568159014,0.9996222933781728,35.0
5.04,0.24628182139185245,0.013224985710262293,0.23305683568159014,0.9996221432654212,35.0
5.05,0.2462872121281989,0.013230376446608755,0.23305683568159014,0.9996219892443827,35.0
5.06,0.2462927379899041,0.013235902308313943,0.23305683568159014,0.9996218313626197,35.0
5.07,0.24629839731203212,0.013241561630441977,0.23305683568159014,0.9996216696677017,35.0
5.08,0.2463041884254496,0.013247352743859454,0.23305683568159014,0.9996215042073183,35.0
5.09,0.24631010965636665,0.01325327397477649,0.23305683568159014,0.9996213350292922,35.0
5.1,0.24631615932863404,0.01325932364704389,0.23305683568159014,0.9996211621815131,35.0
5.11,0.2463223357559763,0.013265500074386176,0.23305683568159014,0.9996209857121605,35.0
5.12,0.24632863724559717,0.013271801564007037,0.23305683568159014,0.9996208056695999,35.0
5.13,0.24633506209538997,0.013278226413799806,0.23305683568159014,0.9996206221024629,35.0
5.14,0.2463416085977609,0.013284772916170771,0.23305683568159014,0.999620435059538,35.0
5.15,0.2463482750329542,0.013291439351364058,0.23305683568159014,0.9996202445899611,35.0
5.16,0.2463550596724125,0.013298223990822361,0.23305683568159014,0.9996200507431194,35.0
5.17,0.24636196078236378,0.013305125100773625,0.23305683568159014,0.9996198535685493,35.0
5.18,0.24636897661749174,0.013312140935901596,0.23305683568159014,0.9996196531161172,35.0
5.19,0.2463761054256948,0.013319269744104655,0.23305683568159014,0.9996194494358828,35.0
5.2,0.24638334544891444,0.013326509767324291,0.23305683568159014,0.9996192425780764,35.0
5.21,0.2463906949240083,0.013333859242418146,0.23305683568159014,0.9996190325930738,35.0
5.22,0.2463981520816014,0.013341316400011254,0.23305683568159014,0.9996188195314283,35.0
5.23,0.24640571514850634,0.0133488794669162,0.23305683568159014,0.9996186034438024,35.0
5.24,0.24641338235281823,0.013356546671228089,0.23305683568159014,0.9996183843808222,35.0
5.25,0.2464211519184363,0.013364316236846146,0.23305683568159014,0.9996181623932331,35.0
5.26,0.2464290220699983,0.013372186388408149,0.23305683568159014,0.9996179375317599,35.0
5.27,0.24643699103780822,0.013380155356218067,0.23305683568159014,0.9996177098469652,35.0
5.28,0.24644505705240324,0.013388221370813113,0.23305683568159014,0.9996174793894054,35.0
5.29,0.2464532183506669,0.013396382669076766,0.23305683568159014,0.999617246209455,35.0
5.3,0.24646147317587036,0.013404637494280214,0.23305683568159014,0.9996170103573064,35.0
5.31,0.24646981978009788,0.013412984098507743,0.23305683568159014,0.9996167718828999,35.0
5.32,0.2464782564257301,0.013421420744139961,0.23305683568159014,0.9996165308358818,35.0
5.33,0.24648678138357977,0.013429945701989625,0.23305683568159014,0.9996162872656575,35.0
5.34,0.24649539294077968,0.013438557259189538,0.23305683568159014,0.9996160412211661,35.0
5.35,0.2465040893946629,0.013447253713072737,0.23305683568159014,0.999615792751055,35.0
5.36,0.24651286905839753,0.013456033376807364,0.23305683568159014,0.9996155419035199,35.0
5.37,0.24652173026060104,0.013464894579010884,0.23305683568159014,0.9996152887263141,35.0
5.38,0.24653067134720175,0.013473835665611581,0.23305683568159014,0.9996150332666969,35.0
5.39,0.2465396906822776,0.01348285500068745,0.23305683568159014,0.999614775571409,35.0
5.4,0.24654878664577562,0.013491950964185468,0.23305683568159014,0.9996145156867375,35.0
5.41,0.24655795764025382,0.013501121958663674,0.23305683568159014,0.9996142536583239,35.0
5.42,0.24656720208449315,0.01351036640290298,0.23305683568159014,0.9996139895313457,35.0
5.43,0.24657651841809478,0.013519682736504637,0.23305683568159014,0.9996137233503856,35.0
5.44,0.24658590510037964,0.013529069418789494,0.23305683568159014,0.9996134551594632,35.0
5.45,0.24659536061138676,0.013538524929796607,0.23305683568159014,0.9996131850020059,35.0
5.46,0.24660488345192777,0.013548047770337619,0.23305683568159014,0.9996129129208475,35.0
5.47,0.24661447214075805,0.013557636459167922,0.23305683568159014,0.9996126389583095,35.0
5.48,0.24662412521997015,0.013567289538380005,0.23305683568159014,0.9996123631560464,35.0
5.49,0.2466338412485907,0.013577005567000566,0.23305683568159014,0.9996120855552286,35.0
5.5,0.24664361880597283,0.013586783124382678,0.23305683568159014,0.9996118061964463,35.0
5.51,0.2466534564901826,0.013596620808592468,0.23305683568159014,0.9996115251197546,35.0
5.52,0.24666335291830593,0.013606517236715769,0.23305683568159014,0.9996112423646654,35.0
5.53,0.24667330672588544,0.0136164710442953,0.23305683568159014,0.9996109579701631,35.0
5.54,0.2466833165646621,0.01362648088307194,0.23305683568159014,0.9996106719747694,35.0
5.55,0.246693381102857,0.013636545421266839,0.23305683568159014,0.9996103844165353,35.0
5.56,0.24670349902711508,0.01364666334552494,0.23305683568159014,0.9996100953329851,35.0
5.57,0.24671366903710784,0.013656833355517702,0.23305683568159014,0.9996098047612709,35.0
5.58,0.24672388984765606,0.013667054166065912,0.23305683568159014,0.9996095127381125,35.0
5.59,0.2467341601879992,0.013677324506409072,0.23305683568159014,0.9996092192998169,35.0
5.6,0.24674447880108555,0.0136876431194954,0.23305683568159014,0.9996089244823002,35.0
5.61,0.24675484444052814,0.01369800875893798,0.23305683568159014,0.9996086283211733,35.0
5.62,0.24676525587468987,0.013708420193099724,0.23305683568159014,0.9996083308516257,35.0
5.63,0.2467757118806024,0.013718876199012246,0.23305683568159014,0.9996080321085997,35.0
5.64,0.24678621124667868,0.013729375565088527,0.23305683568159014,0.9996077321267118,35.0
5.65,0.24679675277100652,0.013739917089416357,0.23305683568159014,0.9996074309403025,35.0
5.66,0.24680733526148366,0.013750499579893502,0.23305683568159014,0.9996071285834317,35.0
5.67,0.24681795753526772,0.013761121853677574,0.23305683568159014,0.999606825089895,35.0
5.68,0.24682861841610498,0.013771782734514838,0.23305683568159014,0.9996065204932997,35.0
5.69,0.24683931673846202,0.01378248105687187,0.23305683568159014,0.9996062148269466,35.0
5.7,0.24685005134197704,0.013793215660386885,0.23305683568159014,0.999605908123989,35.0
5.71,0.246860821074328,0.013803985392737852,0.23305683568159014,0.9996056004173504,35.0
5.72,0.2468716247899495,0.013814789108359354,0.23305683568159014,0.9996052917397612,35.0
5.73,0.24688246135043612,0.013825625668845954,0.23305683568159014,0.9996049821237474,35.0
5.74,0.24689332962439645,0.013836493942806286,0.23305683568159014,0.9996046716016341,35.0
5.75,0.2469042284852599,0.01384739280366972,0.23305683568159014,0.9996043602056095,35.0
5.76,0.2469151568154546,0.013858321133864458,0.23305683568159014,0.9996040479676039,35.0
5.77,0.24692611350166774,0.013869277820077578,0.23305683568159014,0.9996037349194264,35.0
5.78,0.24693709743776335,0.013880261756173202,0.23305683568159014,0.9996034210926807,35.0
5.79,0.24694810752417645,0.013891271842586324,0.23305683568159014,0.9996031065187833,35.0
5.8,0.24695914266731464,0.013902306985724486,0.23305683568159014,0.9996027912289793,35.0
5.81,0.24697020178255363,0.013913366100963474,0.23305683568159014,0.9996024752542583,35.0
5.82,0.2469812837901112,0.013924448108521054,0.23305683568159014,0.999602158625471,35.0
5.83,0.24699238761811657,0.013935551936526415,0.23305683568159014,0.9996018413732422,35.0
5.84,0.2470035122022335,0.013946676520643353,0.23305683568159014,0.9996015235279816,35.0
5.85,0.24701465648519805,0.013957820803607888,0.23305683568159014,0.9996012051198969,35.0
5.86,0.24702581941969773,0.013968983738107569,0.23305683568159014,0.9996008861789113,35.0
5.87,0.2470369999647852,0.013980164283195035,0.23305683568159014,0.9996005667347659,35.0
5.88,0.24704819708808518,0.013991361406495033,0.23305683568159014,0.9996002468169574,35.0
5.89,0.2470594097680948,0.014002574086504635,0.23305683568159014,0.9995999264546714,35.0
5.9,0.24707063699051568,0.014013801308925525,0.23305683568159014,0.9995996056768879,35.0
5.91,0.24708187775121856,0.014025042069628423,0.23305683568159014,0.9995992845122964,35.0
5.92,0.24709313105525252,0.01403629537366237,0.23305683568159014,0.999598962989324,35.0
5.93,0.24710439591953764,0.014047560237947499,0.23305683568159014,0.9995986411360587,35.0
5.94,0.24711567136940263,0.014058835687812472,0.23305683568159014,0.9995983189803483,35.0
5.95,0.24712695644112043,0.014070120759530286,0.23305683568159014,0.9995979965497277,35.0
5.96,0.24713825018298768,0.014081414501397535,0.23305683568159014,0.9995976738713886,35.0
5.97,0.24714955165285424,0.014092715971264104,0.23305683568159014,0.9995973509722497,35.0
5.98,0.24716085992028522,0.014104024238695091,0.23305683568159014,0.9995970278788945,35.0
5.99,0.24717217406562494,0.014115338384034786,0.23305683568159014,0.9995967046175991,35.0
6.0,0.24718349318237878,0.014126657500788618,0.23305683568159014,0.9995963812142632,35.0
6.01,0.2471948163738712,0.014137980692281043,0.23305683568159014,0.9995960576945062,35.0
6.02,0.24720614275546268,0.014149307073872535,0.23305683568159014,0.9995957340836037,35.0
6.03,0.247217471455338,0.014160635773747864,0.23305683568159014,0.9995954104064644,35.0
6.04,0.24722880161215588,0.01417196593056574,0.23305683568159014,0.9995950866876981,35.0
6.05,0.2472401323767838,0.014183296695193645,0.23305683568159014,0.9995947629515659,35.0
6.06,0.24725146291134623,0.014194627229756085,0.23305683568159014,0.999594439222007,35.0
6.07,0.24726279239119095,0.014205956709600821,0.23305683568159014,0.9995941155225829,35.0
6.08,0.24727412000129464,0.01421728431970449,0.23305683568159014,0.9995937918765799,35.0
6.09,0.2472854449400715,0.014228609258481363,0.23305683568159014,0.9995934683069005,35.0
6.1,0.24729676641605722,0.014239930734467048,0.23305683568159014,0.9995931448361581,35.0
6.11,0.24730808364942206,0.014251247967831893,0.23305683568159014,0.9995928214866334,35.0
6.12,0.24731939587159327,0.014262560190003106,0.23305683568159014,0.9995924982802857,35.0
6.13,0.2473307023246796,0.014273866643089462,0.23305683568159014,0.999592175238769,35.0
6.14,0.24734200226245262,0.014285166580862471,0.23305683568159014,0.999591852383404,35.0
6.15,0.2473532949488311,0.014296459267240956,0.23305683568159014,0.9995915297352217,35.0
6.16,0.24736457965804423,0.014307743976454096,0.23305683568159014,0.9995912073149585,35.0
6.17,0.24737585567478917,0.014319019993199018,0.23305683568159014,0.9995908851430515,35.0
6.18,0.24738712229341125,0.01433028661182112,0.23305683568159014,0.9995905632396622,35.0
6.19,0.24739837881943139,0.014341543137841244,0.23305683568159014,0.9995902416246332,35.0
6.2,0.2474096245667559,0.01435278888516574,0.23305683568159014,0.9995899203175668,35.0
6.21,0.24742085885901677,0.014364023177426606,0.23305683568159014,0.9995895993377879,35.0
6.22,0.247432081029418,0.014375245347827852,0.23305683568159014,0.9995892787043478,35.0
6.23,0.24744329042043686,0.01438645473884671,0.23305683568159014,0.999588958436033,35.0
6.24,0.24745448638249828,0.014397650700908128,0.23305683568159014,0.9995886385514026,35.0
6.25,0.24746566827630861,0.014408832594718469,0.23305683568159014,0.9995883190687224,35.0
6.26,0.24747683546974342,0.014419999788153287,0.23305683568159014,0.9995880000060527,35.0
6.27,0.24748798733951455,0.014431151657924387,0.23305683568159014,0.9995876813812022,35.0
6.28,0.24749912327061033,0.014442287589020192,0.23305683568159014,0.9995873632117424,35.0
6.29,0.2475102426556859,0.014453406974095775,0.23305683568159014,0.999587045515026,35.0
6.3,0.24752134489658217,0.01446450921499203,0.23305683568159014,0.9995867283081431,35.0
6.31,0.24753242940173434,0.014475593720144174,0.23305683568159014,0.9995864116079959,35.0
6.32,0.24754349558770258,0.014486659906112448,0.23305683568159014,0.999586095431254,35.0
