t_s,p_ref_eff_pu,delta_pref_eff_pu,p_ref_pu,omega_pll_pu,Kω
3.15,0.6857851063120213,0.01689035759931442,0.6688947487127068,0.9995174183543053,35.0
3.16,0.6857230394156699,0.016828290702963086,0.6688947487127068,0.9995191916942011,35.0
3.17,0.6856613883561912,0.016766639643484377,0.6688947487127068,0.9995209531530432,35.0
3.18,0.6856002020415173,0.016705453328810505,0.6688947487127068,0.9995227013334625,35.0
3.19,0.6855395280635398,0.016644779350833028,0.6688947487127068,0.9995244348756905,35.0
3.2,0.6854794122111046,0.01658466349839789,0.6688947487127068,0.9995261524714744,35.0
3.21,0.6854198980470614,0.01652514933435463,0.6688947487127068,0.9995278528761613,35.0
3.22,0.6853610264823503,0.01646627776964342,0.6688947487127068,0.9995295349208674,35.0
3.23,0.6853028354978085,0.01640808678510167,0.6688947487127068,0.9995311975204256,35.0
3.24,0.6852453597607792,0.016350611048072318,0.6688947487127068,0.9995328396843408,35.0
3.25,0.6851886304186007,0.0162938817058939,0.6688947487127068,0.9995344605226887,35.0
3.26,0.6851326748946067,0.01623792618189987,0.6688947487127068,0.9995360592519457,35.0
3.27,0.6850775167314757,0.01618276801876872,0.6688947487127068,0.9995376351994638,35.0
3.28,0.6850231754817493,0.016128426769042546,0.6688947487127068,0.9995391878065988,35.0
3.29,0.6849696666867613,0.016074917974054432,0.6688947487127068,0.9995407166293128,35.0
3.3,0.6849170018127458,0.016022253100039085,0.6688947487127068,0.9995422213399989,35.0
3.31,0.6848651883228644,0.015970439610157497,0.6688947487127068,0.9995437017254241,35.0
3.32,0.6848142297488206,0.01591948103611376,0.6688947487127068,0.9995451576846824,35.0
3.33,0.684764125801861,0.01586937708915418,0.6688947487127068,0.9995465892260241,35.0
3.34,0.6847148725259545,0.01582012381324772,0.6688947487127068,0.9995479964624787,35.0
3.35,0.6846664624883946,0.015771713775687823,0.6688947487127068,0.999549379606409,35.0
3.36,0.6846188849836277,0.01572413627092081,0.6688947487127068,0.999550738963688,35.0
3.37,0.6845721262858165,0.015677377573109715,0.6688947487127068,0.9995520749264826,35.0
3.38,0.6845261699101498,0.015631421197443037,0.6688947487127068,0.9995533879657873,35.0
3.39,0.6844809968696578,0.01558624815695099,0.6688947487127068,0.9995546786240871,35.0
3.4,0.6844365860005549,0.015541837287848121,0.6688947487127068,0.9995559475060615,35.0
3.41,0.6843929142533868,0.015498165540679914,0.6688947487127068,0.9995571952702663,35.0
3.42,0.6843499570075947,0.015455208294887904,0.6688947487127068,0.9995584226201462,35.0
3.43,0.6843076883794148,0.015412939666707957,0.6688947487127068,0.999559630295237,35.0
3.44,0.6842660815404819,0.015371332827774968,0.6688947487127068,0.9995608190620635,35.0
3.45,0.6842251090263459,0.015330360313639132,0.6688947487127068,0.9995619897053246,35.0
3.46,0.6841847430557907,0.015289994343083908,0.6688947487127068,0.999563143018769,35.0
3.47,0.684144955757296,0.015250207044589039,0.6688947487127068,0.999564279798726,35.0
3.48,0.684105719548121,0.01521097083541424,0.6688947487127068,0.9995654008332739,35.0
3.49,0.6840670073377734,0.01517225862506653,0.6688947487127068,0.9995665068964267,35.0
3.5,0.6840287927520132,0.015134044039306401,0.6688947487127068,0.9995675987417342,35.0
3.51,0.6839910504376268,0.015096301724919926,0.6688947487127068,0.9995686770935737,35.0
3.52,0.68395375618831,0.015059007475603207,0.6688947487127068,0.9995697426435541,35.0
3.53,0.683916887176261,0.01502213846355419,0.6688947487127068,0.9995707960438984,35.0
3.54,0.6838804221085129,0.014985673395806021,0.6688947487127068,0.999571837902977,35.0
3.55,0.6838443413429354,0.014949592630228463,0.6688947487127068,0.9995728687819936,35.0
3.56,0.6838086270067595,0.014913878294052657,0.6688947487127068,0.9995738891915985,35.0
3.57,0.6837732631053933,0.01487851439268647,0.6688947487127068,0.9995748995887804,35.0
3.58,0.6837382355651422,0.014843486852435406,0.6688947487127068,0.9995759003756447,35.0
3.59,0.6837035322630847,0.014808783550377815,0.6688947487127068,0.9995768918985606,35.0
3.6,0.6836691430752222,0.014774394362515406,0.6688947487127068,0.9995778744467853,35.0
3.61,0.6836350598489269,0.014740311136220126,0.6688947487127068,0.9995788482532508,35.0
3.62,0.6836012763686845,0.0147065276559777,0.6688947487127068,0.9995798134955436,35.0
3.63,0.6835677883305724,0.0146730396178655,0.6688947487127068,0.9995807702966324,35.0
3.64,0.6835345932607843,0.014639844548077392,0.6688947487127068,0.9995817187271978,35.0
3.65,0.6835016904348951,0.014606941722188191,0.6688947487127068,0.9995826588079375,35.0
3.66,0.6834690807831394,0.014574332070432608,0.6688947487127068,0.9995835905122734,35.0
3.67,0.6834367667745754,0.014542018061868573,0.6688947487127068,0.999584513769661,35.0
3.68,0.6834047522987545,0.014510003586047652,0.6688947487127068,0.99958542846897,35.0
3.69,0.6833730425261472,0.014478293813440348,0.6688947487127068,0.9995863344624731,35.0
3.7,0.6833416437657577,0.014446895053050834,0.6688947487127068,0.9995872315699128,35.0
3.71,0.6833105633336639,0.014415814620957122,0.6688947487127068,0.9995881195822583,35.0
3.72,0.6832798093781887,0.014385060665481826,0.6688947487127068,0.9995889982667006,35.0
3.73,0.6832493907377443,0.01435464202503739,0.6688947487127068,0.9995898673707132,35.0
3.74,0.683219316794364,0.014324568081657142,0.6688947487127068,0.9995907266262384,35.0
3.75,0.6831895973088596,0.01429484859615282,0.6688947487127068,0.9995915757543956,35.0
3.76,0.6831602422661291,0.014265493553422326,0.6688947487127068,0.9995924144699022,35.0
3.77,0.6831312617566033,0.014236513043896467,0.6688947487127068,0.9995932424844601,35.0
3.78,0.6831026657960036,0.014207917083296794,0.6688947487127068,0.9995940595119058,35.0
3.79,0.6830744642318639,0.014179715519157074,0.6688947487127068,0.9995948652708813,35.0
3.8,0.6830466665887492,0.014151917876042442,0.6688947487127068,0.999595659489256,35.0
3.81,0.683019281961799,0.014124533249092176,0.6688947487127068,0.9995964419071688,35.0
3.82,0.6829923189272114,0.0140975702145045,0.6688947487127068,0.9995972122795855,35.0
3.83,0.6829657854189015,0.01407103670619472,0.6688947487127068,0.999597970379823,35.0
3.84,0.6829396886593632,0.014044939946656359,0.6688947487127068,0.9995987160015242,35.0
3.85,0.6829140350970637,0.014019286384356983,0.6688947487127068,0.999599448960447,35.0
3.86,0.6828888303219592,0.013994081609252336,0.6688947487127068,0.9996001690968785,35.0
3.87,0.6828640790399344,0.013969330327227589,0.6688947487127068,0.999600876276365,35.0
3.88,0.6828397850206502,0.013945036307943375,0.6688947487127068,0.9996015703912016,35.0
3.89,0.6828159510790115,0.013921202366304727,0.6688947487127068,0.9996022513609627,35.0
3.9,0.6827925790642282,0.013897830351521341,0.6688947487127068,0.9996029191328137,35.0
3.91,0.6827696698522397,0.013874921139532884,0.6688947487127068,0.9996035736817277,35.0
3.92,0.6827472233580684,0.01385247464536145,0.6688947487127068,0.9996042150101325,35.0
3.93,0.682725238552172,0.013830489839465167,0.6688947487127068,0.9996048431474439,35.0
3.94,0.6827037134917929,0.013808964779086145,0.6688947487127068,0.999605458149169,35.0
3.95,0.6826826453540984,0.013787896641391538,0.6688947487127068,0.9996060600959603,35.0
3.96,0.682662030480363,0.01376728176765622,0.6688947487127068,0.9996066490923528,35.0
3.97,0.682641864432696,0.01374711571998919,0.6688947487127068,0.9996072252651431,35.0
3.98,0.6826221420506904,0.013727393337983531,0.6688947487127068,0.9996077887617719,35.0
3.99,0.6826028575017613,0.013708108789054428,0.6688947487127068,0.9996083397488842,35.0
4.0,0.6825840043719792,0.013689255659272374,0.6688947487127068,0.9996088784097351,35.0
4.01,0.6825655757132503,0.01367082700054344,0.6688947487127068,0.9996094049428417,35.0
4.02,0.6825475641300937,0.0136528154173868,0.6688947487127068,0.9996099195595033,35.0
4.03,0.682529961857546,0.013635213144839156,0.6688947487127068,0.9996104224815762,35.0
4.04,0.6825127608135658,0.013618012100858872,0.6688947487127068,0.9996109139399755,35.0
4.05,0.6824959527041806,0.013601203991473706,0.6688947487127068,0.9996113941716722,35.0
4.06,0.6824795290835893,0.013584780370882423,0.6688947487127068,0.9996118634179749,35.0
4.07,0.6824634814107791,0.013568732698072164,0.6688947487127068,0.9996123219229123,35.0
4.08,0.6824478011548003,0.013553052442093415,0.6688947487127068,0.999612769930226,35.0
4.09,0.6824324798206111,0.013537731107904192,0.6688947487127068,0.9996132076826314,35.0
4.1,0.6824175090481498,0.013522760335442892,0.6688947487127068,0.9996136354189874,35.0
4.11,0.6824028806520469,0.013508131939340074,0.6688947487127068,0.9996140533731618,35.0
4.12,0.6823885866686394,0.013493837955932533,0.6688947487127068,0.9996144617726876,35.0
4.13,0.6823746194306232,0.013479870717916259,0.6688947487127068,0.999614860836631,35.0
4.14,0.6823609715779931,0.013466222865286214,0.6688947487127068,0.9996152507752776,35.0
4.15,0.6823476361297336,0.013452887417026743,0.6688947487127068,0.999615631788085,35.0
4.16,0.6823346064835533,0.01343985777084642,0.6688947487127068,0.9996160040636902,35.0
4.17,0.6823218764702852,0.013427127757578376,0.6688947487127068,0.9996163677783549,35.0
4.18,0.6823094403598109,0.01341469164710398,0.6688947487127068,0.9996167230957971,35.0
4.19,0.6822972928718164,0.013402544159109566,0.6688947487127068,0.9996170701668826,35.0
4.2,0.6822854292011384,0.013390680488431603,0.6688947487127068,0.999617409128902,35.0
4.21,0.6822738450052344,0.013379096292527527,0.6688947487127068,0.9996177401059279,35.0
4.22,0.6822625364118251,0.013367787699118205,0.6688947487127068,0.9996180632085966,35.0
4.23,0.6822515000126874,0.013356751299980546,0.6688947487127068,0.9996183785342864,35.0
4.24,0.6822407328429604,0.013345984130253445,0.6688947487127068,0.9996186861677071,35.0
4.25,0.682230232378889,0.013335483666182101,0.6688947487127068,0.9996189861809662,35.0
4.26,0.6822199965060247,0.0133252477933179,0.6688947487127068,0.9996192786344767,35.0
4.27,0.6822100235042109,0.013315274791503991,0.6688947487127068,0.9996195635773857,35.0
4.28,0.6822003120180203,0.013305563305313487,0.6688947487127068,0.9996198410484196,35.0
4.29,0.6821908610254581,0.013296112312751253,0.6688947487127068,0.9996201110767786,35.0
4.3,0.6821816698111112,0.013286921098404283,0.6688947487127068,0.9996203736829028,35.0
4.31,0.6821727379290221,0.013277989216315244,0.6688947487127068,0.999620628879534,35.0
4.32,0.682164065170264,0.013269316457557054,0.6688947487127068,0.9996208766726413,35.0
4.33,0.6821556515266053,0.013260902813898407,0.6688947487127068,0.99962111706246,35.0
4.34,0.6821474971544406,0.013252748441733768,0.6688947487127068,0.9996213500445219,35.0
4.35,0.6821396023389549,0.013244853626247994,0.6688947487127068,0.9996215756106787,35.0
4.36,0.6821319674579197,0.013237218745212958,0.6688947487127068,0.9996217937501368,35.0
4.37,0.6821245929472741,0.013229844234567335,0.6688947487127068,0.999622004450441,35.0
4.38,0.6821174792665906,0.013222730553883837,0.6688947487127068,0.9996222076984606,35.0
4.39,0.6821106268666782,0.0132158781539713,0.6688947487127068,0.9996224034813151,35.0
4.4,0.6821040361588244,0.01320928744611756,0.6688947487127068,0.9996225917872538,35.0
4.41,0.6820977074854452,0.013202958772738393,0.6688947487127068,0.9996227726064932,35.0
4.42,0.6820916410937269,0.01319689238102,0.6688947487127068,0.999622945931971,35.0
4.43,0.6820858371110615,0.013191088398354693,0.6688947487127068,0.999623111760047,35.0
4.44,0.6820802955229103,0.013185546810203428,0.6688947487127068,0.999623270091137,35.0
4.45,0.6820750161541262,0.013180267441419355,0.6688947487127068,0.9996234209302453,35.0
4.46,0.6820699986518789,0.013175249939171999,0.6688947487127068,0.9996235642874522,35.0
4.47,0.6820652424722878,0.013170493759580992,0.6688947487127068,0.9996237001782978,35.0
4.48,0.6820607468700401,0.013165998157333308,0.6688947487127068,0.9996238286240762,35.0
4.49,0.6820565108883074,0.013161762175600571,0.6688947487127068,0.9996239496521258,35.0
4.5,0.6820525333575602,0.013157784644853272,0.6688947487127068,0.9996240632958614,35.0
4.51,0.6820488128880056,0.013154064175298788,0.6688947487127068,0.9996241695949915,35.0
4.52,0.6820453478720572,0.013150599159350318,0.6688947487127068,0.9996242685954472,35.0
4.53,0.6820421364892729,0.013147387776566105,0.6688947487127068,0.999624360349241,35.0
4.54,0.6820391767045386,0.013144427991831697,0.6688947487127068,0.9996244449145192,35.0
4.55,0.6820364662842401,0.013141717571533238,0.6688947487127068,0.9996245223550991,35.0
4.56,0.6820340027954912,0.01313925408278432,0.6688947487127068,0.999624592740492,35.0
4.57,0.6820317836236762,0.01313703491096944,0.6688947487127068,0.999624656145401,35.0
4.58,0.6820298059842163,0.01313505727150938,0.6688947487127068,0.9996247126493855,35.0
4.59,0.6820280669305627,0.013133318217855936,0.6688947487127068,0.9996247623366328,35.0
4.6,0.6820265633801692,0.0131318146674623,0.6688947487127068,0.9996248052952155,35.0
4.61,0.6820252921163255,0.013130543403618576,0.6688947487127068,0.9996248416170395,35.0
4.62,0.6820242498201777,0.013129501107470808,0.6688947487127068,0.9996248713969295,35.0
4.63,0.6820234330740972,0.013128684361390284,0.6688947487127068,0.9996248947325317,35.0
4.64,0.6820228383850027,0.01312808967229584,0.6688947487127068,0.9996249117236488,35.0
4.65,0.6820224622085538,0.013127713495846826,0.6688947487127068,0.9996249224715473,35.0
4.66,0.6820223009517146,0.013127552239007674,0.6688947487127068,0.9996249270788856,35.0
4.67,0.682022351007194,0.013127602294487208,0.6688947487127068,0.999624925648729,35.0
4.68,0.6820226087549107,0.01312786004220387,0.6688947487127068,0.9996249182845085,35.0
4.69,0.6820230705856003,0.013128321872893452,0.6688947487127068,0.9996249050893459,35.0
4.7,0.6820237329186366,0.013128984205929681,0.6688947487127068,0.9996248861655449,35.0
4.71,0.6820245922107477,0.01312984349804092,0.6688947487127068,0.9996248616143417,35.0
4.72,0.6820256449720041,0.013130896259297259,0.6688947487127068,0.9996248315354487,35.0
4.73,0.6820268877802905,0.013132139067583632,0.6688947487127068,0.9996247960266406,35.0
4.74,0.6820283172871525,0.013133568574445755,0.6688947487127068,0.9996247551835873,35.0
4.75,0.6820299302301571,0.01313518151745031,0.6688947487127068,0.9996247090995014,35.0
4.76,0.6820317234477286,0.013136974735021687,0.6688947487127068,0.9996246578647138,35.0
4.77,0.6820336938731336,0.013138945160426754,0.6688947487127068,0.999624601566845,35.0
4.78,0.682035838555029,0.013141089842322174,0.6688947487127068,0.9996245402902194,35.0
4.79,0.6820381546493707,0.013143405936663832,0.6688947487127068,0.9996244741160953,35.0
4.8,0.6820406394286291,0.013145890715922332,0.6688947487127068,0.9996244031224023,35.0
4.81,0.6820432902853938,0.013148541572686929,0.6688947487127068,0.9996243273836375,35.0
4.82,0.682046104729014,0.013151356016307096,0.6688947487127068,0.9996242469709626,35.0
4.83,0.6820490803854863,0.013154331672779481,0.6688947487127068,0.9996241619522064,35.0
4.84,0.6820522149957187,0.013157466283011789,0.6688947487127068,0.999624072391914,35.0
4.85,0.682055506416704,0.0131607577039971,0.6688947487127068,0.9996239783513144,35.0
4.86,0.68205895261099,0.013164203898283119,0.6688947487127068,0.9996238798886204,35.0
4.87,0.6820625516469456,0.01316780293423876,0.6688947487127068,0.9996237770590218,35.0
4.88,0.682066301689511,0.013171552976804108,0.6688947487127068,0.9996236699149486,35.0
4.89,0.6820702009952694,0.013175452282562455,0.6688947487127068,0.9996235585062125,35.0
4.9,0.6820742479088999,0.013179499196193071,0.6688947487127068,0.9996234428801088,35.0
4.91,0.6820784408485443,0.013183692135837385,0.6688947487127068,0.9996233230818333,35.0
4.92,0.6820827783058525,0.013188029593145665,0.6688947487127068,0.9996231991544816,35.0
4.93,0.6820872588312172,0.013192510118510428,0.6688947487127068,0.9996230711394711,35.0
4.94,0.6820918810291182,0.01319713231641135,0.6688947487127068,0.999622939076674,35.0
4.95,0.6820966435481106,0.013201894835403823,0.6688947487127068,0.9996228030047027,35.0
4.96,0.6821015450758353,0.013206796363128466,0.6688947487127068,0.9996226629610535,35.0
4.97,0.6821065843254929,0.013211835612786006,0.6688947487127068,0.9996225189824919,35.0
4.98,0.6821117600309099,0.013217011318203128,0.6688947487127068,0.9996223711051943,35.0
4.99,0.6821170709388686,0.01322232222616175,0.6688947487127068,0.9996222193649669,35.0
5.0,0.6821225158014099,0.013227767088703055,0.6688947487127068,0.9996220637974657,35.0
5.01,0.6821280933673108,0.013233344654603954,0.6688947487127068,0.99962190443844,35.0
5.02,0.6821338023762858,0.013239053663579033,0.6688947487127068,0.9996217413238978,35.0
5.03,0.6821396415558321,0.013244892843125215,0.6688947487127068,0.9996215744901964,35.0
5.04,0.6821456096107341,0.01325086089802724,0.6688947487127068,0.9996214039743422,35.0
5.05,0.6821517052210956,0.01325695650838874,0.6688947487127068,0.9996212298140461,35.0
5.06,0.6821579270383522,0.013263178325645412,0.6688947487127068,0.9996210520478388,35.0
5.07,0.6821642736814654,0.01326952496875847,0.6688947487127068,0.9996208707151785,35.0
5.08,0.6821707437323429,0.013275995019636022,0.6688947487127068,0.9996206858565818,35.0
5.09,0.6821773357342905,0.013282587021583653,0.6688947487127068,0.9996204975136691,35.0
5.1,0.6821840481937295,0.013289299481022669,0.6688947487127068,0.9996203057291136,35.0
5.11,0.6821908795735059,0.01329613086079902,0.6688947487127068,0.9996201105468344,35.0
5.12,0.6821978282961583,0.013303079583451475,0.6688947487127068,0.9996199120119014,35.0
5.13,0.6822048927423409,0.013310144029634078,0.6688947487127068,0.9996197101705819,35.0
5.14,0.6822120712556456,0.013317322542938805,0.6688947487127068,0.9996195050702018,35.0
5.15,0.6822193621378188,0.013324613425111938,0.6688947487127068,0.9996192967592825,35.0
5.16,0.682226763653409,0.013332014940702026,0.6688947487127068,0.9996190852874086,35.0
5.17,0.682234274035568,0.013339525322861161,0.6688947487127068,0.9996188707050612,35.0
5.18,0.6822418914820615,0.013347142769354605,0.6688947487127068,0.9996186530637328,35.0
5.19,0.6822496141620709,0.013354865449363993,0.6688947487127068,0.9996184324157324,35.0
5.2,0.6822574402197852,0.01336269150707826,0.6688947487127068,0.9996182088140835,35.0
5.21,0.6822653677778153,0.013370619065108473,0.6688947487127068,0.9996179823124255,35.0
5.22,0.68227339493868,0.013378646225973078,0.6688947487127068,0.9996177529649722,35.0
5.23,0.6822815197898171,0.013386771077110329,0.6688947487127068,0.9996175208263683,35.0
5.24,0.6822897404117304,0.0133949916990235,0.6688947487127068,0.9996172859514565,35.0
5.25,0.6822980548748793,0.013403306162172503,0.6688947487127068,0.9996170483953666,35.0
5.26,0.6823064612472307,0.01341171253452377,0.6688947487127068,0.9996168082132993,35.0
5.27,0.6823149576019281,0.013420208889221243,0.6688947487127068,0.999616565460308,35.0
5.28,0.6823235420142185,0.013428793301511697,0.6688947487127068,0.9996163201913854,35.0
5.29,0.682332212569706,0.0134374638569991,0.6688947487127068,0.9996160724612286,35.0
5.3,0.6823409673666387,0.013446218653931873,0.6688947487127068,0.9996158223241735,35.0
5.31,0.6823498045204335,0.013455055807726638,0.6688947487127068,0.9996155698340651,35.0
5.32,0.6823587221668522,0.013463973454145435,0.6688947487127068,0.9996153150441672,35.0
5.33,0.6823677184616732,0.01347296974896637,0.6688947487127068,0.9996150580071724,35.0
5.34,0.6823767915900435,0.013482042877336661,0.6688947487127068,0.9996147987749332,35.0
5.35,0.6823859397617036,0.013491191048996818,0.6688947487127068,0.9996145373986001,35.0
5.36,0.6823951612173259,0.013500412504619103,0.6688947487127068,0.9996142739284395,35.0
5.37,0.6824044542290454,0.013509705516338583,0.6688947487127068,0.999614008413819,35.0
5.38,0.6824138171029548,0.013519068390247961,0.6688947487127068,0.9996137409031358,35.0
5.39,0.6824232481801454,0.01352849946743854,0.6688947487127068,0.9996134714437874,35.0
5.4,0.6824327458347137,0.013537997122006807,0.6688947487127068,0.9996132000822284,35.0
5.41,0.6824423084801654,0.013547559767458578,0.6688947487127068,0.9996129268637869,35.0
5.42,0.6824519345633111,0.013557185850604237,0.6688947487127068,0.9996126518328399,35.0
5.43,0.6824616225679462,0.013566873855239272,0.6688947487127068,0.9996123750327075,35.0
5.44,0.68247137101342,0.013576622300713152,0.6688947487127068,0.9996120965056939,35.0
5.45,0.6824811784549506,0.013586429742243668,0.6688947487127068,0.9996118162930787,35.0
5.46,0.6824910434826142,0.013596294769907404,0.6688947487127068,0.9996115344351455,35.0
5.47,0.6825009647179338,0.013606216005226933,0.6688947487127068,0.9996112509712793,35.0
5.48,0.6825109408176243,0.013616192104917425,0.6688947487127068,0.9996109659398595,35.0
5.49,0.6825209704667082,0.01362622175400132,0.6688947487127068,0.9996106793784572,35.0
5.5,0.6825310523801941,0.01363630366748726,0.6688947487127068,0.999610391323786,35.0
5.51,0.6825411853004026,0.0136464365876958,0.6688947487127068,0.9996101018117802,35.0
5.52,0.6825513679959473,0.013656619283240483,0.6688947487127068,0.9996098108776218,35.0
5.53,0.6825615992596578,0.01366685054695085,0.6688947487127068,0.9996095185558014,35.0
5.54,0.6825718779053749,0.013677129192668024,0.6688947487127068,0.9996092248802095,35.0
5.55,0.6825822027666802,0.013687454053973416,0.6688947487127068,0.9996089298841722,35.0
5.56,0.6825925726973194,0.013697823984612608,0.6688947487127068,0.9996086336004397,35.0
5.57,0.6826029865651132,0.013708237852406446,0.6688947487127068,0.9996083360613598,35.0
5.58,0.6826134432524528,0.013718694539745904,0.6688947487127068,0.9996080372988644,35.0
5.59,0.6826239416546157,0.013729192941908807,0.6688947487127068,0.9996077373445169,35.0
5.6,0.6826344806777602,0.013739731965053336,0.6688947487127068,0.9996074362295699,35.0
5.61,0.6826450592354094,0.013750310522702602,0.6688947487127068,0.9996071339850657,35.0
5.62,0.6826556762507966,0.013760927538089659,0.6688947487127068,0.9996068306417689,35.0
5.63,0.6826663306510277,0.013771581938320822,0.6688947487127068,0.9996065262303337,35.0
5.64,0.6826770213682606,0.0137822726555538,0.6688947487127068,0.9996062207812699,35.0
5.65,0.6826877473377531,0.013792998625046191,0.6688947487127068,0.9996059143249987,35.0
5.66,0.682698507497457,0.013803758784750172,0.6688947487127068,0.9996056068918643,35.0
5.67,0.682709300786903,0.013814552074196169,0.6688947487127068,0.9996052985121658,35.0
5.68,0.6827201261446555,0.01382537743194866,0.6688947487127068,0.9996049892162301,35.0
5.69,0.682730982511548,0.013836233798841056,0.6688947487127068,0.9996046790343189,35.0
5.7,0.6827418688259147,0.013847120113207783,0.6688947487127068,0.9996043679967656,35.0
5.71,0.6827527840257794,0.013858035313072503,0.6688947487127068,0.9996040561339122,35.0
5.72,0.6827637270479062,0.013868978335199301,0.6688947487127068,0.9996037434761372,35.0
5.73,0.6827746968284434,0.013879948115736493,0.6688947487127068,0.9996034300538361,35.0
5.74,0.6827856923028292,0.013890943590122226,0.6688947487127068,0.9996031158974251,35.0
5.75,0.682796712404238,0.013901963691531159,0.6688947487127068,0.9996028010373849,35.0
5.76,0.6828077560677487,0.013913007355041855,0.6688947487127068,0.9996024855041417,35.0
5.77,0.6828188222264968,0.013924073513789955,0.6688947487127068,0.9996021693281775,35.0
5.78,0.6828299098147529,0.01393516110204605,0.6688947487127068,0.9996018525399416,35.0
5.79,0.6828410177680079,0.013946269055301046,0.6688947487127068,0.9996015351698486,35.0
5.8,0.6828521450229692,0.013957396310262327,0.6688947487127068,0.9996012172482783,35.0
5.81,0.6828632905209568,0.013968541808249938,0.6688947487127068,0.9996008988054786,35.0
5.82,0.6828744532047715,0.013979704492064654,0.6688947487127068,0.9996005798716553,35.0
5.83,0.6828856320220561,0.013990883309349259,0.6688947487127068,0.9996002604768758,35.0
5.84,0.6828968259256684,0.014002077212961499,0.6688947487127068,0.9995999406510583,35.0
5.85,0.6829080338738753,0.014013285161168428,0.6688947487127068,0.9995996204239667,35.0
5.86,0.6829192548337883,0.014024506121081417,0.6688947487127068,0.9995992998251121,35.0
5.87,0.682930487778437,0.014035739065730142,0.6688947487127068,0.9995989788838363,35.0
5.88,0.6829417316895129,0.014046982976805974,0.6688947487127068,0.9995986576292342,35.0
5.89,0.682952985560081,0.014058236847374226,0.6688947487127068,0.9995983360900751,35.0
5.9,0.68296424839176,0.014069499679053047,0.6688947487127068,0.9995980142948843,35.0
5.91,0.682975519197794,0.01408077048508707,0.6688947487127068,0.9995976922718547,35.0
5.92,0.6829867970026735,0.014092048289966621,0.6688947487127068,0.9995973700488581,35.0
5.93,0.6829980808451499,0.014103332132443034,0.6688947487127068,0.9995970476533589,35.0
5.94,0.6830093697751419,0.014114621062435093,0.6688947487127068,0.9995967251125019,35.0
5.95,0.6830206628566137,0.014125914143906793,0.6688947487127068,0.9995964024530313,35.0
5.96,0.6830319591686421,0.014137210455935198,0.6688947487127068,0.9995960797012591,35.0
5.97,0.6830432578034866,0.014148509090779806,0.6688947487127068,0.9995957568831206,35.0
5.98,0.683054557868604,0.014159809155897155,0.6688947487127068,0.9995954340241172,35.0
5.99,0.6830658584859601,0.014171109773253301,0.6688947487127068,0.9995951111493356,35.0
6.0,0.6830771587943194,0.014182410081612576,0.6688947487127068,0.9995947882833826,35.0
6.01,0.6830884579460305,0.014193709233323597,0.6688947487127068,0.9995944654504766,35.0
6.02,0.6830997551091771,0.014205006396470182,0.6688947487127068,0.9995941426743866,35.0
6.03,0.683111049468048,0.014216300755341228,0.6688947487127068,0.9995938199784189,35.0
6.04,0.6831223402210121,0.014227591508305349,0.6688947487127068,0.9995934973854771,35.0
6.05,0.683133626581837,0.014238877869130157,0.6688947487127068,0.9995931749180249,35.0
6.06,0.6831449077786479,0.014250159065941069,0.6688947487127068,0.999592852598116,35.0
6.07,0.6831561830555254,0.014261434342818485,0.6688947487127068,0.9995925304473481,35.0
6.08,0.6831674516689568,0.014272702956249805,0.6688947487127068,0.9995922084869643,35.0
6.09,0.6831787128909494,0.014283964178242617,0.6688947487127068,0.9995918867377646,35.0
6.1,0.6831899660058751,0.014295217293168246,0.6688947487127068,0.9995915652201952,35.0
6.11,0.6832012103113985,0.014306461598691552,0.6688947487127068,0.9995912439543231,35.0
6.12,0.6832124451178556,0.014317696405148695,0.6688947487127068,0.999590922959853,35.0
6.13,0.6832236697474339,0.014328921034727013,0.6688947487127068,0.9995906022561507,35.0
6.14,0.683234883534698,0.014340134821991165,0.6688947487127068,0.9995902818622289,35.0
6.15,0.6832460858249354,0.014351337112228529,0.6688947487127068,0.9995899617967936,35.0
6.16,0.6832572759739376,0.014362527261230738,0.6688947487127068,0.9995896420782506,35.0
6.17,0.6832684533478438,0.014373704635136906,0.6688947487127068,0.9995893227247103,35.0
6.18,0.6832796173221147,0.014384868609407924,0.6688947487127068,0.9995890037540169,35.0
6.19,0.6832907672825671,0.014396018569860261,0.6688947487127068,0.9995886851837184,35.0
6.2,0.6833019026227147,0.014407153910007795,0.6688947487127068,0.9995883670311427,35.0
6.21,0.6833130227445614,0.014418274031854557,0.6688947487127068,0.9995880493133756,35.0
6.22,0.6833241270583891,0.014429378345682213,0.6688947487127068,0.9995877320472663,35.0
6.23,0.6833352149821131,0.01444046626940628,0.6688947487127068,0.9995874152494455,35.0
6.24,0.6833462859400965,0.014451537227389613,0.6688947487127068,0.9995870989363603,35.0
6.25,0.6833573393648231,0.014462590652116235,0.6688947487127068,0.9995867831242252,35.0
6.26,0.6833683746943411,0.014473625981634259,0.6688947487127068,0.9995864678290962,35.0
6.27,0.683379391373289,0.014484642660582176,0.6688947487127068,0.9995861530668406,35.0
6.28,0.6833903888524836,0.014495640139776752,0.6688947487127068,0.9995858388531493,35.0
6.29,0.6834013665883137,0.014506617875606927,0.6688947487127068,0.9995855252035541,35.0
6.3,0.6834123240439647,0.014517575331257785,0.6688947487127068,0.9995852121333926,35.0
6.31,0.6834232606872687,0.014528511974561778,0.6688947487127068,0.9995848996578697,35.0
6.32,0.6834341759918792,0.014539427279172295,0.6688947487127068,0.9995845877920236,35.0
