t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
1.84,-0.3588824672687636,0.08580644756817546,-0.3588824672687636,0.08580644756817546,-0.2588824672687634,-1.541837460472924,0.0,0.0,GFM
1.85,-0.3601536824564459,0.08611424461927575,-0.3601536824564459,0.08611424461927575,-0.2601536824564457,-1.5415296634218236,0.0,0.0,GFM
1.86,-0.36136665584505645,0.08641879332564306,-0.36136665584505645,0.08641879332564306,-0.26136665584505625,-1.5412251147154563,0.0,0.0,GFM
1.87,-0.3625189771283117,0.08671948785828376,-0.3625189771283117,0.08671948785828376,-0.2625189771283115,-1.5409244201828156,0.0,0.0,GFM
1.88,-0.3636088612762498,0.08701579389874947,-0.3636088612762498,0.08701579389874947,-0.2636088612762496,-1.54062811414235,0.0,0.0,GFM
1.89,-0.36463513463083463,0.08730724701528425,-0.36463513463083463,0.08730724701528425,-0.26463513463083443,-1.5403366610258151,0.0,0.0,GFM
1.9,-0.3655972158628284,0.0875934504819218,-0.3655972158628284,0.0875934504819218,-0.2655972158628282,-1.5400504575591776,0.0,0.0,GFM
1.91,-0.366495092306101,0.08787407259673352,-0.366495092306101,0.08787407259673352,-0.2664950923061008,-1.5397698354443659,0.0,0.0,GFM
1.92,-0.3673292920821554,0.08814884355871433,-0.3673292920821554,0.08814884355871433,-0.2673292920821552,-1.539495064482385,0.0,0.0,GFM
1.93,-0.3681008524553263,0.08841755194772105,-0.3681008524553263,0.08841755194772105,-0.2681008524553261,-1.5392263560933783,0.0,0.0,GFM
1.94,-0.3688112849729722,0.08868004088993509,-0.3688112849729722,0.08868004088993509,-0.268811284972972,-1.5389638671511643,0.0,0.0,GFM
1.95,-0.3694625377922648,0.08893620393810786,-0.3694625377922648,0.08893620393810786,-0.2694625377922646,-1.5387077041029915,0.0,0.0,GFM
1.96,-0.3700569557660775,0.08918598076068807,-0.3700569557660775,0.08918598076068807,-0.2700569557660773,-1.5384579272804113,0.0,0.0,GFM
1.97,-0.37059723870296546,0.08942935266003427,-0.37059723870296546,0.08942935266003427,-0.27059723870296526,-1.538214555381065,0.0,0.0,GFM
1.98,-0.37108639834204526,0.08966633801114154,-0.37108639834204526,0.08966633801114154,-0.27108639834204507,-1.5379775700299578,0.0,0.0,GFM
1.99,-0.37152771447691746,0.08989698765475551,-0.37152771447691746,0.08989698765475551,-0.27152771447691726,-1.5377469203863439,0.0,0.0,GFM
2.0,-0.37192469069194745,0.09012138029616623,-0.37192469069194745,0.09012138029616623,-0.27192469069194725,-1.5375225277449331,0.0,0.0,GFM
2.01,-0.37228101016186305,0.09033961797724932,-0.37228101016186305,0.09033961797724932,-0.27228101016186285,-1.53730429006385,0.0,0.0,GFM
2.02,-0.3726004919060122,0.09055182163981312,-0.3726004919060122,0.09055182163981312,-0.272600491906012,-1.5370920864012863,0.0,0.0,GFM
2.03,-0.37288704791045363,0.09075812684916396,-0.37288704791045363,0.09075812684916396,-0.27288704791045343,-1.5368857811919354,0.0,0.0,GFM
2.04,-0.3731446414664263,0.0909586796964521,-0.3731446414664263,0.0909586796964521,-0.2731446414664261,-1.5366852283446473,0.0,0.0,GFM
2.05,-0.3733772470658191,0.09115363292083645,-0.3733772470658191,0.09115363292083645,-0.2733772470658189,-1.536490275120263,0.0,0.0,GFM
2.06,-0.3735888121547341,0.09134314228230633,-0.3735888121547341,0.09134314228230633,-0.2735888121547339,-1.536300765758793,0.0,0.0,GFM
2.07,-0.3737832210194537,0.09152736320572541,-0.3737832210194537,0.09152736320572541,-0.2737832210194535,-1.536116544835374,0.0,0.0,GFM
2.08,-0.373964261035624,0.09170644771907743,-0.373964261035624,0.09170644771907743,-0.2739642610356238,-1.535937460322022,0.0,0.0,GFM
2.09,-0.37413559149650827,0.0918805417027917,-0.37413559149650827,0.0918805417027917,-0.27413559149650807,-1.5357633663383077,0.0,0.0,GFM
2.1,-0.37430071517223346,0.09204978245917861,-0.37430071517223346,0.09204978245917861,-0.27430071517223326,-1.5355941255819208,0.0,0.0,GFM
2.11,-0.37446295275975694,0.09221429661386904,-0.37446295275975694,0.09221429661386904,-0.27446295275975674,-1.5354296114272303,0.0,0.0,GFM
2.12,-0.3746254202960193,0.0923741983477,-0.3746254202960193,0.0923741983477,-0.2746254202960191,-1.5352697096933994,0.0,0.0,GFM
2.13,-0.37479100963729844,0.09252958796642674,-0.37479100963729844,0.09252958796642674,-0.27479100963729824,-1.5351143200746726,0.0,0.0,GFM
2.14,-0.37496237200342597,0.09268055079506587,-0.37496237200342597,0.09268055079506587,-0.27496237200342577,-1.5349633572460335,0.0,0.0,GFM
2.15,-0.37514190463593744,0.09282715640286354,-0.37514190463593744,0.09282715640286354,-0.27514190463593724,-1.5348167516382358,0.0,0.0,GFM
2.16,-0.37533174049864804,0.09296945813300805,-0.37533174049864804,0.09296945813300805,-0.27533174049864784,-1.5346744499080913,0.0,0.0,GFM
2.17,-0.37553374102110587,0.0931074929437512,-0.37553374102110587,0.0931074929437512,-0.27553374102110567,-1.5345364150973482,0.0,0.0,GFM
2.18,-0.37574949175638905,0.09324128152468725,-0.37574949175638905,0.09324128152468725,-0.27574949175638885,-1.5344026265164121,0.0,0.0,GFM
2.19,-0.37598030090075535,0.093370828693363,-0.37598030090075535,0.093370828693363,-0.27598030090075515,-1.5342730793477364,0.0,0.0,GFM
2.2,-0.3762272005140317,0.09349612403368912,-0.3762272005140317,0.09349612403368912,-0.2762272005140315,-1.5341477840074103,0.0,0.0,GFM
2.21,-0.3764909503137743,0.09361714276551303,-0.3764909503137743,0.09361714276551303,-0.2764909503137741,-1.5340267652755863,0.0,0.0,GFM
2.22,-0.37677204389850805,0.09373384682747199,-0.37677204389850805,0.09373384682747199,-0.27677204389850785,-1.5339100612136274,0.0,0.0,GFM
2.23,-0.37707071718814883,0.09384618613571938,-0.37707071718814883,0.09384618613571938,-0.27707071718814863,-1.53379772190538,0.0,0.0,GFM
2.24,-0.37738695893956054,0.09395410001334303,-0.37738695893956054,0.09395410001334303,-0.27738695893956034,-1.5336898080277563,0.0,0.0,GFM
2.25,-0.3777205230948266,0.09405751874793666,-0.3777205230948266,0.09405751874793666,-0.2777205230948264,-1.5335863892931627,0.0,0.0,GFM
2.26,-0.37807094279878856,0.09415636527043936,-0.37807094279878856,0.09415636527043936,-0.27807094279878836,-1.53348754277066,0.0,0.0,GFM
2.27,-0.3784375458398077,0.09425055691543127,-0.3784375458398077,0.09425055691543127,-0.2784375458398075,-1.533393351125668,0.0,0.0,GFM
2.28,-0.3788194713204925,0.09434000725040104,-0.3788194713204925,0.09434000725040104,-0.2788194713204923,-1.5333039007906983,0.0,0.0,GFM
2.29,-0.37921568734040834,0.09442462794354523,-0.37921568734040834,0.09442462794354523,-0.27921568734040814,-1.5332192800975541,0.0,0.0,GFM
2.3,-0.37962500946264655,0.09450433064996178,-0.37962500946264655,0.09450433064996178,-0.27962500946264635,-1.5331395773911376,0.0,0.0,GFM
2.31,-0.38004611977454267,0.09457902889278014,-0.38004611977454267,0.09457902889278014,-0.28004611977454247,-1.5330648791483192,0.0,0.0,GFM
2.32,-0.3804775863114904,0.09464863991874295,-0.3804775863114904,0.09464863991874295,-0.2804775863114902,-1.5329952681223564,0.0,0.0,GFM
2.33,-0.3809178826645775,0.09471308650728871,-0.3809178826645775,0.09471308650728871,-0.2809178826645773,-1.5329308215338107,0.0,0.0,GFM
2.34,-0.38136540756213777,0.09477229871497883,-0.38136540756213777,0.09477229871497883,-0.28136540756213757,-1.5328716093261205,0.0,0.0,GFM
2.35,-0.38181850425486114,0.09482621553662374,-0.38181850425486114,0.09482621553662374,-0.28181850425486094,-1.5328176925044756,0.0,0.0,GFM
2.36,-0.38227547952197144,0.09487478646869718,-0.38227547952197144,0.09487478646869718,-0.28227547952197124,-1.5327691215724022,0.0,0.0,GFM
2.37,-0.3827346221444354,0.09491797295824567,-0.3827346221444354,0.09491797295824567,-0.2827346221444352,-1.5327259350828537,0.0,0.0,GFM
2.38,-0.383194220692356,0.09495574972745402,-0.383194220692356,0.09495574972745402,-0.2831942206923558,-1.5326881583136454,0.0,0.0,GFM
2.39,-0.3836525804937366,0.09498810595806284,-0.3836525804937366,0.09498810595806284,-0.2836525804937364,-1.5326558020830365,0.0,0.0,GFM
2.4,-0.3841080396638264,0.09501504633244484,-0.3841080396638264,0.09501504633244484,-0.2841080396638262,-1.5326288617086545,0.0,0.0,GFM
2.41,-0.3845589840868803,0.0950365919171321,-0.3845589840868803,0.0950365919171321,-0.2845589840868801,-1.5326073161239673,0.0,0.0,GFM
2.42,-0.3850038612617677,0.09505278088743929,-0.3850038612617677,0.09505278088743929,-0.2850038612617675,-1.53259112715366,0.0,0.0,GFM
2.43,-0.38544119293134016,0.0950636690867066,-0.38544119293134016,0.0950636690867066,-0.28544119293133996,-1.5325802389543928,0.0,0.0,GFM
2.44,-0.385869586435988,0.09506933041734222,-0.385869586435988,0.09506933041734222,-0.2858695864359878,-1.5325745776237572,0.0,0.0,GFM
2.45,-0.38628774474717187,0.09506985706708293,-0.38628774474717187,0.09506985706708293,-0.28628774474717167,-1.5325740509740164,0.0,0.0,GFM
2.46,-0.3866944751391792,0.09506535956213491,-0.3866944751391792,0.09506535956213491,-0.286694475139179,-1.5325785484789645,0.0,0.0,GFM
2.47,-0.38708869649608246,0.09505596666228988,-0.38708869649608246,0.09505596666228988,-0.28708869649608226,-1.5325879413788095,0.0,0.0,GFM
2.48,-0.38746944523102606,0.09504182508803094,-0.38746944523102606,0.09504182508803094,-0.28746944523102586,-1.5326020829530684,0.0,0.0,GFM
2.49,-0.3878358798466286,0.09502309909866202,-0.3878358798466286,0.09502309909866202,-0.2878358798466284,-1.5326208089424374,0.0,0.0,GFM
2.5,-0.388187284135238,0.09499996991465509,-0.388187284135238,0.09499996991465509,-0.2881872841352378,-1.5326439381264443,0.0,0.0,GFM
2.51,-0.3885230690756738,0.094972635004823,-0.3885230690756738,0.094972635004823,-0.2885230690756736,-1.5326712730362764,0.0,0.0,GFM
2.52,-0.3888427734459449,0.09494130723644623,-0.3888427734459449,0.09494130723644623,-0.2888427734459447,-1.5327026008046531,0.0,0.0,GFM
2.53,-0.38914606322332185,0.09490621390539333,-0.38914606322332185,0.09490621390539333,-0.28914606322332165,-1.532737694135706,0.0,0.0,GFM
2.54,-0.3894327298217547,0.09486759565331226,-0.3894327298217547,0.09486759565331226,-0.2894327298217545,-1.532776312387787,0.0,0.0,GFM
2.55,-0.38970268724703755,0.09482570528537826,-0.38970268724703755,0.09482570528537826,-0.28970268724703735,-1.5328182027557211,0.0,0.0,GFM
2.56,-0.38995596823124284,0.09478080649861242,-0.38995596823124284,0.09478080649861242,-0.28995596823124264,-1.532863101542487,0.0,0.0,GFM
2.57,-0.3901927194483721,0.09473317253504243,-0.3901927194483721,0.09473317253504243,-0.2901927194483719,-1.532910735506057,0.0,0.0,GFM
2.58,-0.39041319587764933,0.09468308477155651,-0.39041319587764933,0.09468308477155651,-0.29041319587764913,-1.5329608232695429,0.0,0.0,GFM
2.59,-0.390617754423984,0.09463083125969862,-0.390617754423984,0.09463083125969862,-0.2906177544239838,-1.5330130767814008,0.0,0.0,GFM
2.6,-0.39080684687607997,0.09457670522748973,-0.39080684687607997,0.09457670522748973,-0.29080684687607977,-1.5330672028136096,0.0,0.0,GFM
2.61,-0.39098101230270715,0.09452100355884352,-0.39098101230270715,0.09452100355884352,-0.29098101230270695,-1.5331229044822559,0.0,0.0,GFM
2.62,-0.3911408689866765,0.09446402525890685,-0.3911408689866765,0.09446402525890685,-0.2911408689866763,-1.5331798827821925,0.0,0.0,GFM
2.63,-0.39128710598253025,0.09440606992349054,-0.39128710598253025,0.09440606992349054,-0.29128710598253005,-1.5332378381176088,0.0,0.0,GFM
2.64,-0.391420474405927,0.09434743621791686,-0.391420474405927,0.09434743621791686,-0.2914204744059268,-1.5332964718231825,0.0,0.0,GFM
2.65,-0.39154177853499,0.09428842038427176,-0.39154177853499,0.09428842038427176,-0.2915417785349898,-1.5333554876568276,0.0,0.0,GFM
2.66,-0.39165186682427044,0.09422931478121499,-0.39165186682427044,0.09422931478121499,-0.29165186682427025,-1.5334145932598844,0.0,0.0,GFM
2.67,-0.39175162291223686,0.09417040647022779,-0.39175162291223686,0.09417040647022779,-0.29175162291223666,-1.5334735015708716,0.0,0.0,GFM
2.68,-0.39184195670668887,0.09411197585924325,-0.39184195670668887,0.09411197585924325,-0.29184195670668867,-1.5335319321818561,0.0,0.0,GFM
2.69,-0.3919237956285637,0.0940542954066177,-0.3919237956285637,0.0940542954066177,-0.2919237956285635,-1.5335896126344817,0.0,0.0,GFM
2.7,-0.39199807608407716,0.09399762840211623,-0.39199807608407716,0.09399762840211623,-0.29199807608407696,-1.5336462796389831,0.0,0.0,GFM
2.71,-0.3920657352358336,0.09394222782135153,-0.3920657352358336,0.09394222782135153,-0.2920657352358334,-1.5337016802197478,0.0,0.0,GFM
2.72,-0.3921277031330159,0.09388833527132956,-0.3921277031330159,0.09388833527132956,-0.2921277031330157,-1.5337555727697698,0.0,0.0,GFM
2.73,-0.3921848952569818,0.09383618002189142,-0.3921848952569818,0.09383618002189142,-0.2921848952569816,-1.533807728019208,0.0,0.0,GFM
2.74,-0.3922382055306323,0.09378597813424427,-0.3922382055306323,0.09378597813424427,-0.2922382055306321,-1.533857929906855,0.0,0.0,GFM
2.75,-0.3922884998358155,0.09373793168807998,-0.3922884998358155,0.09373793168807998,-0.2922884998358153,-1.5339059763530194,0.0,0.0,GFM
2.76,-0.39233661007153264,0.09369222810752587,-0.39233661007153264,0.09369222810752587,-0.29233661007153244,-1.5339516799335735,0.0,0.0,GFM
2.77,-0.3923833287867391,0.09364903959195647,-0.3923833287867391,0.09364903959195647,-0.2923833287867389,-1.533994868449143,0.0,0.0,GFM
2.78,-0.39242940440402907,0.09360852264725583,-0.39242940440402907,0.09360852264725583,-0.29242940440402887,-1.5340353853938435,0.0,0.0,GFM
2.79,-0.39247553705757793,0.09357081772224674,-0.39247553705757793,0.09357081772224674,-0.29247553705757773,-1.5340730903188526,0.0,0.0,GFM
2.8,-0.3925223750468898,0.0935360489452215,-0.3925223750468898,0.0935360489452215,-0.2925223750468896,-1.5341078590958779,0.0,0.0,GFM
2.81,-0.39257051191753484,0.09350432396248021,-0.39257051191753484,0.09350432396248021,-0.29257051191753464,-1.5341395840786192,0.0,0.0,GFM
2.82,-0.3926204841601972,0.09347573387314378,-0.3926204841601972,0.09347573387314378,-0.292620484160197,-1.5341681741679556,0.0,0.0,GFM
2.83,-0.39267276952174623,0.09345035326035545,-0.39267276952174623,0.09345035326035545,-0.29267276952174603,-1.534193554780744,0.0,0.0,GFM
2.84,-0.3927277859190847,0.09342824031235497,-0.3927277859190847,0.09342824031235497,-0.2927277859190845,-1.5342156677287444,0.0,0.0,GFM
2.85,-0.39278589092804167,0.09340943703181903,-0.39278589092804167,0.09340943703181903,-0.29278589092804147,-1.5342344710092803,0.0,0.0,GFM
2.86,-0.39284738183627066,0.09339396952640788,-0.39284738183627066,0.09339396952640788,-0.29284738183627046,-1.5342499385146915,0.0,0.0,GFM
2.87,-0.39291249622178465,0.09338184837789032,-0.39291249622178465,0.09338184837789032,-0.29291249622178445,-1.534262059663209,0.0,0.0,GFM
2.88,-0.3929814130360305,0.09337306908164833,-0.3929814130360305,0.09337306908164833,-0.2929814130360303,-1.534270838959451,0.0,0.0,GFM
2.89,-0.3930542541506096,0.09336761255382076,-0.3930542541506096,0.09336761255382076,-0.29305425415060943,-1.5342762954872786,0.0,0.0,GFM
2.9,-0.39313108633732996,0.09336544569704808,-0.39313108633732996,0.09336544569704808,-0.29313108633732976,-1.5342784623440513,0.0,0.0,GFM
2.91,-0.3932119236361937,0.09336652202172346,-0.3932119236361937,0.09336652202172346,-0.2932119236361935,-1.534277386019376,0.0,0.0,GFM
2.92,-0.39329673007921756,0.09337078231341467,-0.39329673007921756,0.09337078231341467,-0.29329673007921736,-1.5342731257276847,0.0,0.0,GFM
2.93,-0.3933854227188485,0.09337815534322158,-0.3933854227188485,0.09337815534322158,-0.2933854227188483,-1.5342657526978778,0.0,0.0,GFM
2.94,-0.39347787492798136,0.09338855861144713,-0.39347787492798136,0.09338855861144713,-0.29347787492798116,-1.5342553494296522,0.0,0.0,GFM
2.95,-0.393573919919856,0.09340189912183172,-0.393573919919856,0.09340189912183172,-0.2935739199198558,-1.5342420089192677,0.0,0.0,GFM
2.96,-0.3936733544520745,0.09341807417678116,-0.3936733544520745,0.09341807417678116,-0.2936733544520743,-1.5342258338643182,0.0,0.0,GFM
2.97,-0.39377594266607147,0.0934369721902284,-0.39377594266607147,0.0934369721902284,-0.29377594266607127,-1.534206935850871,0.0,0.0,GFM
2.98,-0.3938814200259072,0.0934584735100572,-0.3938814200259072,0.0934584735100572,-0.293881420025907,-1.5341854345310422,0.0,0.0,GFM
2.99,-0.39398949730980287,0.09348245124659527,-0.39398949730980287,0.09348245124659527,-0.29398949730980267,-1.534161456794504,0.0,0.0,GFM
3.0,-0.39409986462090296,0.09350877209962505,-0.39409986462090296,0.09350877209962505,-0.29409986462090276,-1.5341351359414743,0.0,0.0,GFM
3.01,-0.3942121953748029,0.09353729718066117,-0.3942121953748029,0.09353729718066117,-0.2942121953748027,-1.5341066108604382,0.0,0.0,GFM
3.02,-0.3943261502321852,0.09356788282401296,-0.3943261502321852,0.09356788282401296,-0.294326150232185,-1.5340760252170864,0.0,0.0,GFM
3.03,-0.3944413809408076,0.09360038138384863,-0.3944413809408076,0.09360038138384863,-0.2944413809408074,-1.5340435266572507,0.0,0.0,GFM
3.04,-0.3945575340572928,0.09363464201147953,-0.3945575340572928,0.09363464201147953,-0.2945575340572926,-1.5340092660296198,0.0,0.0,GFM
3.05,-0.3946742545204969,0.09367051141059379,-0.3946742545204969,0.09367051141059379,-0.2946742545204967,-1.5339733966305056,0.0,0.0,GFM
3.06,-0.3947911890505867,0.09370783456558462,-0.3947911890505867,0.09370783456558462,-0.2947911890505865,-1.5339360734755147,0.0,0.0,GFM
3.07,-0.39490798935154925,0.09374645544161608,-0.39490798935154925,0.09374645544161608,-0.29490798935154905,-1.5338974525994833,0.0,0.0,GFM
3.08,-0.3950243150980306,0.09378621765196149,-0.3950243150980306,0.09378621765196149,-0.2950243150980304,-1.5338576903891379,0.0,0.0,GFM
3.09,-0.39513983668861274,0.09382696509258248,-0.39513983668861274,0.09382696509258248,-0.29513983668861254,-1.533816942948517,0.0,0.0,GFM
3.1,-0.3952542377537714,0.09386854253933907,-0.3952542377537714,0.09386854253933907,-0.2952542377537712,-1.5337753655017603,0.0,0.0,GFM
3.11,-0.3953672174055498,0.09391079620978227,-0.3953672174055498,0.09391079620978227,-0.2953672174055496,-1.533733111831317,0.0,0.0,GFM
3.12,-0.39547849222391973,0.09395357428460316,-0.39547849222391973,0.09395357428460316,-0.29547849222391953,-1.5336903337564962,0.0,0.0,GFM
3.13,-0.39558779797176946,0.09399672739192133,-0.39558779797176946,0.09399672739192133,-0.29558779797176926,-1.533647180649178,0.0,0.0,GFM
3.14,-0.3956948910400351,0.09404010905006954,-0.3956948910400351,0.09404010905006954,-0.2956948910400349,-1.5336037989910298,0.0,0.0,GFM
3.15,-0.3957995496195333,0.09408357607293327,-0.3957995496195333,0.09408357607293327,-0.2957995496195331,-1.533560331968166,0.0,0.0,GFM
3.16,-0.3959015746065078,0.09412698893396265,-0.3959015746065078,0.09412698893396265,-0.2959015746065076,-1.5335169191071367,0.0,0.0,GFM
3.17,-0.39600079024382273,0.09417021209256671,-0.39600079024382273,0.09417021209256671,-0.29600079024382253,-1.5334736959485327,0.0,0.0,GFM
3.18,-0.3960970445074502,0.09421311428224399,-0.3960970445074502,0.09421311428224399,-0.29609704450745,-1.5334307937588554,0.0,0.0,GFM
3.19,-0.39619020924811527,0.09425556876099606,-0.39619020924811527,0.09425556876099606,-0.29619020924811507,-1.5333883392801033,0.0,0.0,GFM
3.2,-0.39628018009686583,0.09429745352705221,-0.39628018009686583,0.09429745352705221,-0.29628018009686563,-1.5333464545140472,0.0,0.0,GFM
3.21,-0.39636687615171134,0.09433865149890597,-0.39636687615171134,0.09433865149890597,-0.29636687615171114,-1.5333052565421934,0.0,0.0,GFM
3.22,-0.3964502394553894,0.09437905066398744,-0.3964502394553894,0.09437905066398744,-0.2964502394553892,-1.533264857377112,0.0,0.0,GFM
3.23,-0.3965302342843445,0.09441854419442874,-0.3965302342843445,0.09441854419442874,-0.2965302342843443,-1.5332253638466706,0.0,0.0,GFM
3.24,-0.3966068462612702,0.09445703053570464,-0.3966068462612702,0.09445703053570464,-0.29660684626127,-1.5331868775053947,0.0,0.0,GFM
3.25,-0.39668008131314914,0.09449441346580612,-0.39668008131314914,0.09449441346580612,-0.29668008131314894,-1.5331494945752933,0.0,0.0,GFM
3.26,-0.39674996448854305,0.09453060213089293,-0.39674996448854305,0.09453060213089293,-0.29674996448854285,-1.5331133059102064,0.0,0.0,GFM
3.27,-0.3968165386569875,0.09456551105647204,-0.3968165386569875,0.09456551105647204,-0.2968165386569873,-1.5330783969846273,0.0,0.0,GFM
3.28,-0.3968798631051444,0.09459906013785191,-0.3968798631051444,0.09459906013785191,-0.2968798631051442,-1.5330448479032475,0.0,0.0,GFM
3.29,-0.3969400120518688,0.09463117461137616,-0.3969400120518688,0.09463117461137616,-0.2969400120518686,-1.5330127334297232,0.0,0.0,GFM
3.3,-0.39699707309852417,0.0946617850086211,-0.39699707309852417,0.0946617850086211,-0.29699707309852397,-1.5329821230324783,0.0,0.0,GFM
3.31,-0.3970511456338685,0.09469082709514232,-0.3970511456338685,0.09469082709514232,-0.2970511456338683,-1.532953080945957,0.0,0.0,GFM
3.32,-0.39710233921134247,0.09471824179668875,-0.39710233921134247,0.09471824179668875,-0.29710233921134227,-1.5329256662444106,0.0,0.0,GFM
3.33,-0.39715077191505654,0.09474397511315935,-0.39715077191505654,0.09474397511315935,-0.29715077191505634,-1.53289993292794,0.0,0.0,GFM
3.34,-0.3971965687322425,0.0947679780244508,-0.3971965687322425,0.0947679780244508,-0.2971965687322423,-1.5328759300166486,0.0,0.0,GFM
3.35,-0.397239859946332,0.0947902063870214,-0.397239859946332,0.0947902063870214,-0.2972398599463318,-1.532853701654078,0.0,0.0,GFM
3.36,-0.397280779566209,0.0948106208253694,-0.397280779566209,0.0948106208253694,-0.2972807795662088,-1.53283328721573,0.0,0.0,GFM
3.37,-0.3973194638046771,0.09482918661861861,-0.3973194638046771,0.09482918661861861,-0.2973194638046769,-1.5328147214224808,0.0,0.0,GFM
3.38,-0.3973560496184903,0.09484587358296426,-0.3973560496184903,0.09484587358296426,-0.2973560496184901,-1.5327980344581351,0.0,0.0,GFM
3.39,-0.3973906733212781,0.09486065595297521,-0.3973906733212781,0.09486065595297521,-0.2973906733212779,-1.5327832520881242,0.0,0.0,GFM
3.4,-0.3974234692789588,0.09487351226188334,-0.3974234692789588,0.09487351226188334,-0.2974234692789586,-1.532770395779216,0.0,0.0,GFM
3.41,-0.39745456869672335,0.09488442522053875,-0.39745456869672335,0.09488442522053875,-0.29745456869672315,-1.5327594828205606,0.0,0.0,GFM
3.42,-0.39748409850397065,0.0948933815990558,-0.39748409850397065,0.0948933815990558,-0.29748409850397045,-1.5327505264420436,0.0,0.0,GFM
3.43,-0.39751218034455393,0.09490037210804769,-0.39751218034455393,0.09490037210804769,-0.29751218034455373,-1.5327435359330517,0.0,0.0,GFM
3.44,-0.3975389296754282,0.09490539128377096,-0.3975389296754282,0.09490539128377096,-0.297538929675428,-1.5327385167573284,0.0,0.0,GFM
3.45,-0.3975644549786877,0.094908437374009,-0.3975644549786877,0.094908437374009,-0.2975644549786875,-1.5327354706670904,0.0,0.0,GFM
3.46,-0.3975888570875062,0.09490951222836697,-0.3975888570875062,0.09490951222836697,-0.297588857087506,-1.5327343958127324,0.0,0.0,GFM
3.47,-0.39761222862858575,0.09490862119049415,-0.39761222862858575,0.09490862119049415,-0.29761222862858555,-1.5327352868506052,0.0,0.0,GFM
3.48,-0.39763465357922423,0.09490577299426728,-0.39763465357922423,0.09490577299426728,-0.29763465357922403,-1.532738135046832,0.0,0.0,GFM
3.49,-0.3976562069392565,0.0949009796624738,-0.3976562069392565,0.0949009796624738,-0.2976562069392563,-1.5327429283786256,0.0,0.0,GFM
3.5,-0.3976769545141763,0.09489425640928051,-0.3976769545141763,0.09489425640928051,-0.2976769545141761,-1.5327496516318189,0.0,0.0,GFM
3.51,-0.3976969528066273,0.0948856215451157,-0.3976969528066273,0.0948856215451157,-0.2976969528066271,-1.5327582864959837,0.0,0.0,GFM
3.52,-0.3977162490125685,0.0948750963843723,-0.3977162490125685,0.0948750963843723,-0.2977162490125683,-1.532768811656727,0.0,0.0,GFM
3.53,-0.39773488111571187,0.09486270515572737,-0.39773488111571187,0.09486270515572737,-0.29773488111571167,-1.532781202885372,0.0,0.0,GFM
3.54,-0.39775287807621434,0.09484847491404302,-0.39775287807621434,0.09484847491404302,-0.29775287807621414,-1.5327954331270564,0.0,0.0,GFM
3.55,-0.3977702601053658,0.094832435454272,-0.3977702601053658,0.094832435454272,-0.2977702601053656,-1.5328114725868274,0.0,0.0,GFM
3.56,-0.39778703902133317,0.09481461922631018,-0.39778703902133317,0.09481461922631018,-0.29778703902133297,-1.5328292888147892,0.0,0.0,GFM
3.57,-0.39780321867658797,0.09479506125050907,-0.39780321867658797,0.09479506125050907,-0.29780321867658777,-1.5328488467905903,0.0,0.0,GFM
3.58,-0.3978187954510784,0.09477379903364103,-0.3978187954510784,0.09477379903364103,-0.2978187954510782,-1.5328701090074583,0.0,0.0,GFM
3.59,-0.3978337588018686,0.09475087248424097,-0.3978337588018686,0.09475087248424097,-0.2978337588018684,-1.5328930355568584,0.0,0.0,GFM
3.6,-0.39784809186172265,0.0947263238274294,-0.39784809186172265,0.0947263238274294,-0.29784809186172245,-1.53291758421367,0.0,0.0,GFM
3.61,-0.39786177207812096,0.0947001975182371,-0.39786177207812096,0.0947001975182371,-0.29786177207812076,-1.5329437105228623,0.0,0.0,GFM
3.62,-0.397874771884695,0.0946725401535442,-0.397874771884695,0.0946725401535442,-0.2978747718846948,-1.5329713678875552,0.0,0.0,GFM
3.63,-0.39788705939657504,0.09464340038135854,-0.39788705939657504,0.09464340038135854,-0.29788705939657484,-1.5330005076597408,0.0,0.0,GFM
3.64,-0.39789859912190617,0.09461282880819732,-0.39789859912190617,0.09461282880819732,-0.29789859912190597,-1.533031079232902,0.0,0.0,GFM
3.65,-0.39790935268137456,0.09458087790267422,-0.39790935268137456,0.09458087790267422,-0.29790935268137436,-1.5330630301384252,0.0,0.0,GFM
3.66,-0.3979192795285116,0.09454760189673728,-0.3979192795285116,0.09454760189673728,-0.2979192795285114,-1.533096306144362,0.0,0.0,GFM
3.67,-0.3979283376632967,0.09451305668242771,-0.3979283376632967,0.09451305668242771,-0.2979283376632965,-1.5331308513586717,0.0,0.0,GFM
3.68,-0.3979364843324809,0.09447729970587826,-0.3979364843324809,0.09447729970587826,-0.2979364843324807,-1.5331666083352211,0.0,0.0,GFM
3.69,-0.39794367671003683,0.09444038985623737,-0.39794367671003683,0.09444038985623737,-0.29794367671003663,-1.533203518184862,0.0,0.0,GFM
3.7,-0.3979498725519465,0.09440238735178186,-0.3979498725519465,0.09440238735178186,-0.2979498725519463,-1.5332415206893175,0.0,0.0,GFM
3.71,-0.39795503081993433,0.09436335362063186,-0.39795503081993433,0.09436335362063186,-0.29795503081993413,-1.5332805544204675,0.0,0.0,GFM
3.72,-0.39795911226908137,0.09432335117857016,-0.39795911226908137,0.09432335117857016,-0.29795911226908117,-1.5333205568625292,0.0,0.0,GFM
