t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
1.86,-0.6377511698534988,0.09734579454345123,-0.8877511698534988,0.047345794543451225,-1.0877511698534987,1.5408136000672044,0.25,0.05,GFL
1.87,-0.6392633954436238,0.09744338667615145,-0.8892633954436238,0.047443386676151444,-1.0892633954436237,1.5409111921999046,0.25,0.05,GFL
1.88,-0.6407855933555611,0.09753663489730009,-0.8907855933555611,0.04753663489730009,-1.090785593355561,1.5410044404210532,0.25,0.05,GFL
1.89,-0.6423153453327084,0.09762552522077068,-0.8923153453327084,0.04762552522077068,-1.0923153453327084,1.5410933307445238,0.25,0.05,GFL
1.9,-0.6438499253358165,0.097710008330766,-0.8938499253358165,0.047710008330765996,-1.0938499253358165,1.5411778138545191,0.25,0.05,GFL
1.91,-0.6453863284227119,0.09779000401377776,-0.8953863284227119,0.047790004013777754,-1.0953863284227119,1.5412578095375309,0.25,0.05,GFL
1.92,-0.6469213018296782,0.09786540576497456,-0.8969213018296782,0.047865405764974556,-1.0969213018296782,1.5413332112887277,0.25,0.05,GFL
1.93,-0.6484513778766903,0.09793608551680184,-0.8984513778766903,0.04793608551680184,-1.0984513778766902,1.541403891040555,0.25,0.05,GFL
1.94,-0.6499729082774421,0.09800189843063296,-0.8999729082774421,0.04800189843063296,-1.099972908277442,1.541469703954386,0.25,0.05,GFL
1.95,-0.6514820995032706,0.0980626876971999,-0.9014820995032706,0.0480626876971999,-1.1014820995032706,1.541530493220953,0.25,0.05,GFL
1.96,-0.652975048791586,0.09811828929321305,-0.902975048791586,0.048118289293213046,-1.102975048791586,1.5415860948169662,0.25,0.05,GFL
1.97,-0.6544477804512407,0.0981685366456659,-0.9044477804512407,0.048168536645665894,-1.1044477804512407,1.541636342169419,0.25,0.05,GFL
1.98,-0.6558962820909482,0.09821326515718383,-0.9058962820909482,0.04821326515718383,-1.1058962820909481,1.541681070680937,0.25,0.05,GFL
1.99,-0.6573165404386243,0.0982523165486739,-0.9073165404386243,0.0482523165486739,-1.1073165404386243,1.541720122072427,0.25,0.05,GFL
2.0,-0.658704576420515,0.09828554298378163,-0.908704576420515,0.048285542983781626,-1.108704576420515,1.5417533485075348,0.25,0.05,GFL
2.01,-0.6600564792028201,0.09831281093406936,-0.9100564792028201,0.04831281093406936,-1.11005647920282,1.5417806164578225,0.25,0.05,GFL
2.02,-0.6613684389035837,0.09833400476112027,-0.9113684389035837,0.048334004761120264,-1.1113684389035836,1.5418018102848734,0.25,0.05,GFL
2.03,-0.662636777728453,0.09834902998093593,-0.912636777728453,0.04834902998093593,-1.112636777728453,1.541816835504689,0.25,0.05,GFL
2.04,-0.6638579792906303,0.09835781619308466,-0.9138579792906303,0.04835781619308466,-1.1138579792906302,1.5418256217168378,0.25,0.05,GFL
2.05,-0.6650287159021884,0.09836031965360888,-0.9150287159021884,0.048360319653608874,-1.1150287159021883,1.541828125177362,0.25,0.05,GFL
2.06,-0.6661458736795605,0.09835652547678637,-0.9161458736795605,0.04835652547678637,-1.1161458736795604,1.5418243310005395,0.25,0.05,GFL
2.07,-0.6672065752758738,0.09834644945614542,-0.9172065752758738,0.04834644945614541,-1.1172065752758737,1.5418142549798985,0.25,0.05,GFL
2.08,-0.6682082001563321,0.09833013949806198,-0.9182082001563321,0.048330139498061975,-1.118208200156332,1.541797945021815,0.25,0.05,GFL
2.09,-0.6691484022783489,0.09830767666502811,-0.9191484022783489,0.04830767666502811,-1.1191484022783489,1.5417754821887812,0.25,0.05,GFL
2.1,-0.6700251251507678,0.09827917583123354,-0.9200251251507678,0.048279175831233534,-1.1200251251507678,1.5417469813549867,0.25,0.05,GFL
2.11,-0.6708366141811293,0.09824478595397564,-0.9208366141811293,0.04824478595397563,-1.1208366141811292,1.5417125914777288,0.25,0.05,GFL
2.12,-0.6715814263468336,0.09820468997150163,-0.9215814263468336,0.048204689971501624,-1.1215814263468336,1.5416724954952548,0.25,0.05,GFL
2.13,-0.6722584371428868,0.09815910433749182,-0.9222584371428868,0.04815910433749182,-1.1222584371428868,1.541626909861245,0.25,0.05,GFL
2.14,-0.6728668448957815,0.09810827820887287,-0.9228668448957815,0.04810827820887287,-1.1228668448957815,1.541576083732626,0.25,0.05,GFL
2.15,-0.6734061724369549,0.09805249230325126,-0.9234061724369549,0.04805249230325126,-1.1234061724369548,1.5415202978270044,0.25,0.05,GFL
2.16,-0.6738762662756586,0.09799205744866964,-0.9238762662756586,0.047992057448669634,-1.1238762662756585,1.5414598629724228,0.25,0.05,GFL
2.17,-0.6742772932992316,0.09792731284525776,-0.9242772932992316,0.04792731284525775,-1.1242772932992315,1.5413951183690109,0.25,0.05,GFL
2.18,-0.6746097351767169,0.09785862406771902,-0.9246097351767169,0.04785862406771901,-1.1246097351767168,1.5413264295914721,0.25,0.05,GFL
2.19,-0.6748743805353847,0.09778638083025833,-0.9248743805353847,0.047786380830258324,-1.1248743805353847,1.5412541863540115,0.25,0.05,GFL
2.2,-0.6750723150970028,0.09771099454570105,-0.9250723150970028,0.047710994545701046,-1.1250723150970028,1.5411788000694542,0.25,0.05,GFL
2.21,-0.6752049099083113,0.09763289570647511,-0.9252049099083113,0.04763289570647511,-1.1252049099083112,1.5411007012302282,0.25,0.05,GFL
2.22,-0.67527380781505,0.09755253111365754,-0.92527380781505,0.04755253111365754,-1.12527380781505,1.5410203366374107,0.25,0.05,GFL
2.23,-0.6752809083895241,0.09747036099097701,-0.9252809083895241,0.04747036099097701,-1.125280908389524,1.5409381665147301,0.25,0.05,GFL
2.24,-0.6752283514437141,0.09738685600473503,-0.9252283514437141,0.04738685600473502,-1.125228351443714,1.5408546615284882,0.25,0.05,GFL
2.25,-0.6751184993550805,0.0973024942289757,-0.9251184993550805,0.0473024942289757,-1.1251184993550805,1.5407702997527288,0.25,0.05,GFL
2.26,-0.6749539183492312,0.09721775807581952,-0.9249539183492312,0.047217758075819516,-1.1249539183492312,1.5406855635995726,0.25,0.05,GFL
2.27,-0.6747373589587069,0.0971331312276988,-0.9247373589587069,0.0471331312276988,-1.1247373589587069,1.540600936751452,0.25,0.05,GFL
2.28,-0.6744717358226187,0.09704909559329784,-0.9244717358226187,0.04704909559329784,-1.1244717358226186,1.540516901117051,0.25,0.05,GFL
2.29,-0.6741601070127508,0.09696612831576186,-0.9241601070127508,0.04696612831576186,-1.1241601070127507,1.540433933839515,0.25,0.05,GFL
2.3,-0.6738056530754206,0.09688469885862756,-0.9238056530754206,0.04688469885862756,-1.1238056530754206,1.5403525043823807,0.25,0.05,GFL
2.31,-0.6734116559444456,0.09680526619073211,-0.9234116559444456,0.04680526619073211,-1.1234116559444456,1.5402730717144852,0.25,0.05,GFL
2.32,-0.6729814779105068,0.09672827609366515,-0.9229814779105068,0.046728276093665144,-1.1229814779105067,1.5401960816174183,0.25,0.05,GFL
2.33,-0.6725185407896233,0.0966541586095961,-0.9225185407896233,0.0466541586095961,-1.1225185407896232,1.5401219641333492,0.25,0.05,GFL
2.34,-0.6720263054526834,0.09658332564834966,-0.9220263054526834,0.04658332564834966,-1.1220263054526833,1.5400511311721028,0.25,0.05,GFL
2.35,-0.6715082518484652,0.09651616876807352,-0.9215082518484652,0.04651616876807352,-1.1215082518484651,1.5399839742918267,0.25,0.05,GFL
2.36,-0.6709678596545687,0.09645305714370274,-0.9209678596545687,0.046453057143702736,-1.1209678596545687,1.5399208626674559,0.25,0.05,GFL
2.37,-0.6704085896734393,0.09639433573360741,-0.9204085896734393,0.046394335733607406,-1.1204085896734393,1.5398621412573605,0.25,0.05,GFL
2.38,-0.6698338660795276,0.09634032365372965,-0.9198338660795276,0.04634032365372964,-1.1198338660795275,1.5398081291774828,0.25,0.05,GFL
2.39,-0.6692470596167925,0.09629131276612353,-0.9192470596167925,0.04629131276612353,-1.1192470596167925,1.5397591182898767,0.25,0.05,GFL
2.4,-0.6686514718232455,0.0962475664855877,-0.9186514718232455,0.0462475664855877,-1.1186514718232454,1.5397153720093408,0.25,0.05,GFL
2.41,-0.6680503203607662,0.09620931880805124,-0.9180503203607662,0.046209318808051236,-1.1180503203607661,1.5396771243318044,0.25,0.05,GFL
2.42,-0.667446725500962,0.09617677356043237,-0.917446725500962,0.04617677356043237,-1.117446725500962,1.5396445790841855,0.25,0.05,GFL
2.43,-0.6668436978199175,0.09615010387057672,-0.9168436978199175,0.04615010387057672,-1.1168436978199174,1.5396179093943299,0.25,0.05,GFL
2.44,-0.6662441271316857,0.09612945185522555,-0.9162441271316857,0.046129451855225545,-1.1162441271316856,1.5395972573789787,0.25,0.05,GFL
2.45,-0.665650772679822,0.09611492851715138,-0.915650772679822,0.04611492851715138,-1.115650772679822,1.5395827340409045,0.25,0.05,GFL
2.46,-0.6650662546104824,0.09610661385224835,-0.9150662546104824,0.046106613852248346,-1.1150662546104824,1.5395744193760015,0.25,0.05,GFL
2.47,-0.6644930467061638,0.0961045571487071,-0.9144930467061638,0.04610455714870709,-1.1144930467061638,1.5395723626724602,0.25,0.05,GFL
2.48,-0.6639334703945878,0.0961087774796487,-0.9139334703945878,0.0461087774796487,-1.1139334703945878,1.5395765830034018,0.25,0.05,GFL
2.49,-0.6633896899853848,0.09611926436795178,-0.9133896899853848,0.04611926436795177,-1.1133896899853848,1.539587069891705,0.25,0.05,GFL
2.5,-0.6628637091344791,0.0961359786228337,-0.9128637091344791,0.046135978622833695,-1.112863709134479,1.5396037841465868,0.25,0.05,GFL
2.51,-0.6623573684667914,0.09615885332445213,-0.9123573684667914,0.04615885332445213,-1.1123573684667913,1.5396266588482053,0.25,0.05,GFL
2.52,-0.661872344342544,0.09618779495399905,-0.911872344342544,0.04618779495399905,-1.111872344342544,1.5396556004777522,0.25,0.05,GFL
2.53,-0.6614101486914123,0.09622268464744006,-0.9114101486914123,0.04622268464744006,-1.1114101486914123,1.5396904901711932,0.25,0.05,GFL
2.54,-0.6609721298714342,0.09626337956477311,-0.9109721298714342,0.04626337956477311,-1.1109721298714341,1.5397311850885262,0.25,0.05,GFL
2.55,-0.6605594744753331,0.09630971435498221,-0.9105594744753331,0.04630971435498221,-1.110559474475333,1.5397775198787353,0.25,0.05,GFL
2.56,-0.6601732100362627,0.096361502708556,-0.9101732100362627,0.04636150270855599,-1.1101732100362627,1.5398293082323091,0.25,0.05,GFL
2.57,-0.6598142085355885,0.09641853897619597,-0.9098142085355885,0.04641853897619597,-1.1098142085355884,1.539886344499949,0.25,0.05,GFL
2.58,-0.659483190666353,0.09648059984582687,-0.909483190666353,0.046480599845826864,-1.109483190666353,1.53994840536958,0.25,0.05,GFL
2.59,-0.6591807307511379,0.09654744605830885,-0.9091807307511379,0.04654744605830885,-1.1091807307511379,1.540015251582062,0.25,0.05,GFL
2.6,-0.6589072622549992,0.09661882415180596,-0.9089072622549992,0.04661882415180596,-1.1089072622549991,1.540086629675559,0.25,0.05,GFL
2.61,-0.6586630838089844,0.0966944682198609,-0.9086630838089844,0.046694468219860896,-1.1086630838089844,1.540162273743614,0.25,0.05,GFL
2.62,-0.6584483656612043,0.0967741016697878,-0.9084483656612043,0.04677410166978779,-1.1084483656612043,1.540241907193541,0.25,0.05,GFL
2.63,-0.6582631564947201,0.09685743897109562,-0.9082631564947201,0.04685743897109562,-1.10826315649472,1.5403252444948488,0.25,0.05,GFL
2.64,-0.6581073905162058,0.09694418737993167,-0.9081073905162058,0.04694418737993167,-1.1081073905162058,1.5404119929036848,0.25,0.05,GFL
2.65,-0.6579808947644519,0.09703404863100058,-0.9079808947644519,0.04703404863100058,-1.1079808947644518,1.5405018541547537,0.25,0.05,GFL
2.66,-0.6578833965503741,0.09712672058492307,-0.9078833965503741,0.047126720584923065,-1.107883396550374,1.5405945261086762,0.25,0.05,GFL
2.67,-0.6578145309726637,0.09722189882378159,-0.9078145309726637,0.04722189882378158,-1.1078145309726637,1.5406897043475347,0.25,0.05,GFL
2.68,-0.6577738484445872,0.09731927818454418,-0.9077738484445872,0.04731927818454418,-1.1077738484445872,1.5407870837082973,0.25,0.05,GFL
2.69,-0.6577608221657087,0.0974185542251635,-0.9077608221657087,0.0474185542251635,-1.1077608221657087,1.5408863597489166,0.25,0.05,GFL
2.7,-0.6577748554952767,0.09751942461411907,-0.9077748554952767,0.047519424614119066,-1.1077748554952767,1.5409872301378722,0.25,0.05,GFL
2.71,-0.6578152891636566,0.09762159044116232,-0.9078152891636566,0.04762159044116232,-1.1078152891636566,1.5410893959649155,0.25,0.05,GFL
2.72,-0.6578814082888511,0.09772475744103178,-0.9078814082888511,0.04772475744103177,-1.107881408288851,1.541192562964785,0.25,0.05,GFL
2.73,-0.6579724491469656,0.09782863712929775,-0.9079724491469656,0.047828637129297746,-1.1079724491469656,1.5412964426530509,0.25,0.05,GFL
2.74,-0.6580876056671916,0.09793294784623847,-0.9080876056671916,0.04793294784623847,-1.1080876056671916,1.5414007533699916,0.25,0.05,GFL
2.75,-0.6582260356192235,0.09803741570587006,-0.9082260356192235,0.04803741570587006,-1.1082260356192235,1.5415052212296232,0.25,0.05,GFL
2.76,-0.6583868664646972,0.09814177545157028,-0.9083868664646972,0.04814177545157028,-1.1083868664646972,1.5416095809753234,0.25,0.05,GFL
2.77,-0.65856920085664,0.09824577121448037,-0.90856920085664,0.04824577121448037,-1.10856920085664,1.5417135767382335,0.25,0.05,GFL
2.78,-0.6587721217660294,0.09834915717888877,-0.9087721217660294,0.04834915717888877,-1.1087721217660294,1.541816962702642,0.25,0.05,GFL
2.79,-0.6589946972287273,0.09845169815212836,-0.9089946972287273,0.04845169815212835,-1.1089946972287272,1.5419195036758815,0.25,0.05,GFL
2.8,-0.6592359847026303,0.09855317004410576,-0.9092359847026303,0.04855317004410575,-1.1092359847026303,1.5420209755678589,0.25,0.05,GFL
2.81,-0.6594950350353124,0.09865336025596956,-0.9094950350353124,0.04865336025596956,-1.1094950350353123,1.5421211657797227,0.25,0.05,GFL
2.82,-0.6597708960423501,0.09875206798330845,-0.9097708960423501,0.048752067983308445,-1.10977089604235,1.5422198735070616,0.25,0.05,GFL
2.83,-0.6600626157028515,0.09884910443635171,-0.9100626157028515,0.04884910443635171,-1.1100626157028515,1.5423169099601048,0.25,0.05,GFL
2.84,-0.6603692449807386,0.09894429298029235,-0.9103692449807386,0.04894429298029235,-1.1103692449807385,1.5424120985040455,0.25,0.05,GFL
2.85,-0.6606898402847463,0.09903746920256547,-0.9106898402847463,0.049037469202565465,-1.1106898402847463,1.5425052747263186,0.25,0.05,GFL
2.86,-0.6610234655815626,0.09912848090882705,-0.9110234655815626,0.049128480908827044,-1.1110234655815625,1.5425962864325802,0.25,0.05,GFL
2.87,-0.6613691941809667,0.09921718805501097,-0.9113691941809667,0.04921718805501096,-1.1113691941809667,1.542684993578764,0.25,0.05,GFL
2.88,-0.6617261102117626,0.0993034626191684,-0.9117261102117626,0.0493034626191684,-1.1117261102117626,1.5427712681429215,0.25,0.05,GFL
2.89,-0.6620933098115873,0.09938718841913326,-0.9120933098115873,0.049387188419133254,-1.1120933098115873,1.5428549939428864,0.25,0.05,GFL
2.9,-0.6624699020526743,0.09946826088121248,-0.9124699020526743,0.04946826088121248,-1.1124699020526743,1.5429360664049656,0.25,0.05,GFL
2.91,-0.6628550096298098,0.09954658676537238,-0.9128550096298098,0.04954658676537238,-1.1128550096298098,1.5430143922891255,0.25,0.05,GFL
2.92,-0.6632477693335455,0.09962208385222678,-0.9132477693335455,0.04962208385222677,-1.1132477693335454,1.54308988937598,0.25,0.05,GFL
2.93,-0.6636473323374759,0.09969468059770477,-0.9136473323374759,0.049694680597704766,-1.1136473323374758,1.543162486121458,0.25,0.05,GFL
2.94,-0.6640528643224972,0.0997643157600618,-0.9140528643224972,0.049764315760061795,-1.1140528643224972,1.543232121283815,0.25,0.05,GFL
2.95,-0.6644635454670749,0.0998309380048001,-0.9144635454670749,0.049830938004800096,-1.1144635454670748,1.5432987435285532,0.25,0.05,GFL
2.96,-0.6648785703265463,0.09989450549219421,-0.9148785703265463,0.04989450549219421,-1.1148785703265462,1.5433623110159473,0.25,0.05,GFL
2.97,-0.6652971476286675,0.09995498545240884,-0.9152971476286675,0.04995498545240884,-1.1152971476286675,1.543422790976162,0.25,0.05,GFL
2.98,-0.6657185000069923,0.10001235375229563,-0.9157185000069923,0.050012353752295624,-1.1157185000069922,1.5434801592760488,0.25,0.05,GFL
2.99,-0.6661418636980221,0.10006659445847262,-0.9161418636980221,0.05006659445847261,-1.116141863698022,1.5435343999822257,0.25,0.05,GFL
3.0,-0.6665664882206559,0.10011769940021327,-0.9165664882206559,0.05011769940021327,-1.1165664882206559,1.5435855049239664,0.25,0.05,GFL
3.01,-0.6669916360609316,0.10016566773585196,-0.9169916360609316,0.05016566773585196,-1.1169916360609315,1.543633473259605,0.25,0.05,GFL
3.02,-0.6674165823781768,0.1002105055261175,-0.9174165823781768,0.0502105055261175,-1.1174165823781768,1.5436783110498706,0.25,0.05,GFL
3.03,-0.6678406147510989,0.1002522253167419,-0.9178406147510989,0.050252225316741894,-1.1178406147510989,1.543720030840495,0.25,0.05,GFL
3.04,-0.6682630329781654,0.10029084573354048,-0.9182630329781654,0.05029084573354048,-1.1182630329781653,1.5437586512572936,0.25,0.05,GFL
3.05,-0.6686831489443765,0.10032639109153259,-0.9186831489443765,0.050326391091532585,-1.1186831489443765,1.5437941966152857,0.25,0.05,GFL
3.06,-0.6691002865673616,0.10035889102036895,-0.9191002865673616,0.050358891020368945,-1.1191002865673616,1.543826696544122,0.25,0.05,GFL
3.07,-0.6695137818294723,0.10038838010728841,-0.9195137818294723,0.05038838010728841,-1.1195137818294723,1.5438561856310415,0.25,0.05,GFL
3.08,-0.6699229829051563,0.10041489755874729,-0.9199229829051563,0.050414897558747285,-1.1199229829051562,1.5438827030825004,0.25,0.05,GFL
3.09,-0.67032725038641,0.1004384868816894,-0.92032725038641,0.05043848688168939,-1.12032725038641,1.5439062924054425,0.25,0.05,GFL
3.1,-0.6707259576113922,0.10045919558470513,-0.9207259576113922,0.05045919558470513,-1.1207259576113922,1.5439270011084583,0.25,0.05,GFL
3.11,-0.6711184910952053,0.10047707489949805,-0.9211184910952053,0.05047707489949804,-1.1211184910952052,1.5439448804232512,0.25,0.05,GFL
3.12,-0.671504251064325,0.10049217952248686,-0.921504251064325,0.05049217952248686,-1.121504251064325,1.54395998504624,0.25,0.05,GFL
3.13,-0.671882652089931,0.10050456737606601,-0.921882652089931,0.05050456737606601,-1.121882652089931,1.5439723728998191,0.25,0.05,GFL
3.14,-0.6722531238183025,0.10051429938936925,-0.9222531238183025,0.050514299389369244,-1.1222531238183024,1.5439821049131224,0.25,0.05,GFL
3.15,-0.6726151117903105,0.10052143929672792,-0.9226151117903105,0.05052143929672792,-1.1226151117903105,1.543989244820481,0.25,0.05,GFL
3.16,-0.6729680783452547,0.10052605345447159,-0.9229680783452547,0.05052605345447159,-1.1229680783452547,1.5439938589782247,0.25,0.05,GFL
3.17,-0.673311503598814,0.10052821067338287,-0.923311503598814,0.05052821067338287,-1.123311503598814,1.543996016197136,0.25,0.05,GFL
3.18,-0.6736448864868119,0.10052798206600984,-0.9236448864868119,0.050527982066009836,-1.1236448864868118,1.543995787589763,0.25,0.05,GFL
3.19,-0.6739677458645967,0.10052544090818923,-0.9239677458645967,0.05052544090818922,-1.1239677458645967,1.5439932464319424,0.25,0.05,GFL
3.2,-0.6742796216490987,0.10052066251165899,-0.9242796216490987,0.05052066251165899,-1.1242796216490987,1.5439884680354121,0.25,0.05,GFL
3.21,-0.6745800759946534,0.10051372410834043,-0.9245800759946534,0.05051372410834043,-1.1245800759946534,1.5439815296320936,0.25,0.05,GFL
3.22,-0.6748686944867288,0.10050470474192848,-0.9248686944867288,0.050504704741928474,-1.1248686944867288,1.5439725102656816,0.25,0.05,GFL
3.23,-0.6751450873445075,0.10049368516868103,-0.9251450873445075,0.050493685168681024,-1.1251450873445075,1.5439614906924342,0.25,0.05,GFL
3.24,-0.6754088906156703,0.10048074776167622,-0.9254088906156703,0.050480747761676215,-1.1254088906156703,1.5439485532854293,0.25,0.05,GFL
3.25,-0.6756597673543914,0.10046597642122164,-0.9256597673543914,0.05046597642122164,-1.1256597673543913,1.5439337819449748,0.25,0.05,GFL
3.26,-0.6758974087652652,0.10044945648571431,-0.9258974087652652,0.050449456485714306,-1.1258974087652651,1.5439172620094674,0.25,0.05,GFL
3.27,-0.6761215353056611,0.10043127464531616,-0.9261215353056611,0.05043127464531616,-1.126121535305661,1.5438990801690693,0.25,0.05,GFL
3.28,-0.6763318977286845,0.10041151885358497,-0.9263318977286845,0.05041151885358497,-1.1263318977286845,1.543879324377338,0.25,0.05,GFL
3.29,-0.6765282780601987,0.10039027823848463,-0.9265282780601987,0.05039027823848463,-1.1265282780601986,1.5438580837622378,0.25,0.05,GFL
3.3,-0.6767104904950176,0.10036764300997465,-0.9267104904950176,0.05036764300997465,-1.1267104904950176,1.5438354485337278,0.25,0.05,GFL
3.31,-0.6768783822030191,0.10034370436321711,-0.9268783822030191,0.05034370436321711,-1.126878382203019,1.5438115098869702,0.25,0.05,GFL
3.32,-0.6770318340373025,0.10031855437755995,-0.9270318340373025,0.05031855437755994,-1.1270318340373024,1.543786359901313,0.25,0.05,GFL
3.33,-0.6771707611309572,0.10029228590860724,-0.9271707611309572,0.05029228590860724,-1.1271707611309572,1.5437600914323604,0.25,0.05,GFL
3.34,-0.6772951133810623,0.10026499247465122,-0.9272951133810623,0.050264992474651216,-1.1272951133810623,1.5437327979984043,0.25,0.05,GFL
3.35,-0.6774048758065576,0.10023676813537459,-0.9274048758065576,0.05023676813537459,-1.1274048758065576,1.5437045736591277,0.25,0.05,GFL
3.36,-0.6775000687786037,0.10020770736337022,-0.9275000687786037,0.05020770736337021,-1.1275000687786036,1.5436755128871233,0.25,0.05,GFL
3.37,-0.6775807481176712,0.10017790490762453,-0.9275807481176712,0.050177904907624526,-1.1275807481176712,1.5436457104313777,0.25,0.05,GFL
3.38,-0.6776470050516175,0.10014745564938883,-0.9276470050516175,0.05014745564938883,-1.1276470050516174,1.543615261173142,0.25,0.05,GFL
3.39,-0.6776989660354906,0.10011645445008917,-0.9276989660354906,0.050116454450089165,-1.1276989660354906,1.5435842599738423,0.25,0.05,GFL
3.4,-0.6777367924303002,0.10008499599146155,-0.9277367924303002,0.050084995991461545,-1.1277367924303001,1.5435528015152147,0.25,0.05,GFL
3.41,-0.6777606800382168,0.1000531746087276,-0.9277606800382168,0.0500531746087276,-1.1277606800382167,1.5435209801324807,0.25,0.05,GFL
3.42,-0.6777708585002624,0.10002108411636663,-0.9277708585002624,0.05002108411636663,-1.1277708585002624,1.5434888896401198,0.25,0.05,GFL
3.43,-0.6777675905517586,0.09998881762813779,-0.9277675905517586,0.04998881762813778,-1.1277675905517586,1.543456623151891,0.25,0.05,GFL
3.44,-0.6777511711455384,0.09995646737076287,-0.9277511711455384,0.04995646737076287,-1.1277511711455384,1.543424272894516,0.25,0.05,GFL
3.45,-0.6777219264395493,0.09992412449352601,-0.9277219264395493,0.04992412449352601,-1.1277219264395493,1.5433919300172791,0.25,0.05,GFL
3.46,-0.677680212660839,0.09989187887310487,-0.927680212660839,0.04989187887310487,-1.127680212660839,1.543359684396858,0.25,0.05,GFL
3.47,-0.6776264148448814,0.09985981891600666,-0.9276264148448814,0.04985981891600666,-1.1276264148448814,1.5433276244397598,0.25,0.05,GFL
3.48,-0.6775609454628955,0.09982803135832193,-0.9275609454628955,0.04982803135832192,-1.1275609454628954,1.543295836882075,0.25,0.05,GFL
3.49,-0.6774842429388657,0.09979660106534856,-0.9274842429388657,0.049796601065348556,-1.1274842429388656,1.5432644065891017,0.25,0.05,GFL
3.5,-0.6773967700685779,0.09976561083030862,-0.9273967700685779,0.049765610830308615,-1.1273967700685779,1.5432334163540617,0.25,0.05,GFL
3.51,-0.6772990123470963,0.09973514117528111,-0.9272990123470963,0.049735141175281106,-1.1272990123470963,1.5432029466990342,0.25,0.05,GFL
3.52,-0.6771914762128064,0.09970527015432414,-0.9271914762128064,0.04970527015432413,-1.1271914762128064,1.5431730756780773,0.25,0.05,GFL
3.53,-0.6770746872204594,0.0996760731598851,-0.9270746872204594,0.04967607315988509,-1.1270746872204593,1.5431438786836382,0.25,0.05,GFL
3.54,-0.6769491881492768,0.09964762273470314,-0.9269491881492768,0.049647622734703134,-1.1269491881492768,1.5431154282584563,0.25,0.05,GFL
3.55,-0.6768155370598135,0.09961998838898341,-0.9268155370598135,0.049619988388983405,-1.1268155370598134,1.5430877939127365,0.25,0.05,GFL
3.56,-0.6766743053064428,0.09959323642545521,-0.9266743053064428,0.04959323642545521,-1.1266743053064427,1.5430610419492083,0.25,0.05,GFL
3.57,-0.6765260755187463,0.09956742977190287,-0.9265260755187463,0.04956742977190287,-1.1265260755187463,1.543035235295656,0.25,0.05,GFL
3.58,-0.6763714395598588,0.09954262782345143,-0.9263714395598588,0.049542627823451424,-1.1263714395598587,1.5430104333472046,0.25,0.05,GFL
3.59,-0.6762109964735235,0.09951888629494739,-0.9262109964735235,0.049518886294947384,-1.1262109964735234,1.5429866918187005,0.25,0.05,GFL
3.6,-0.6760453504294606,0.0994962570846611,-0.9260453504294606,0.0494962570846611,-1.1260453504294605,1.5429640626084142,0.25,0.05,GFL
3.61,-0.6758751086770587,0.09947478814970663,-0.9258751086770587,0.04947478814970663,-1.1258751086770586,1.5429425936734598,0.25,0.05,GFL
3.62,-0.6757008795172723,0.09945452339475121,-0.9257008795172723,0.049454523394751204,-1.1257008795172723,1.5429223289185043,0.25,0.05,GFL
3.63,-0.6755232703019618,0.09943550257391816,-0.9255232703019618,0.049435502573918155,-1.1255232703019618,1.5429033080976713,0.25,0.05,GFL
3.64,-0.6753428854699313,0.09941776120695485,-0.9253428854699313,0.04941776120695485,-1.1253428854699312,1.542885566730708,0.25,0.05,GFL
3.65,-0.6751603246279179,0.0994013305100467,-0.9251603246279179,0.04940133051004669,-1.1251603246279178,1.5428691360337998,0.25,0.05,GFL
3.66,-0.6749761806853181,0.09938623734181747,-0.9249761806853181,0.04938623734181746,-1.124976180685318,1.5428540428655706,0.25,0.05,GFL
3.67,-0.674791038049197,0.09937250416455097,-0.924791038049197,0.04937250416455097,-1.124791038049197,1.542840309688304,0.25,0.05,GFL
3.68,-0.674605470888128,0.09936014902114594,-0.924605470888128,0.04936014902114594,-1.124605470888128,1.542827954544899,0.25,0.05,GFL
3.69,-0.6744200414695773,0.09934918552805523,-0.9244200414695773,0.04934918552805523,-1.1244200414695773,1.5428169910518084,0.25,0.05,GFL
3.7,-0.6742352985787547,0.09933962288339533,-0.9242352985787547,0.04933962288339533,-1.1242352985787547,1.5428074284071485,0.25,0.05,GFL
3.71,-0.6740517760218978,0.09933146589173743,-0.9240517760218978,0.049331465891737425,-1.1240517760218978,1.5427992714154906,0.25,0.05,GFL
3.72,-0.6738699912212958,0.09932471500341773,-0.9238699912212958,0.04932471500341773,-1.1238699912212957,1.5427925205271709,0.25,0.05,GFL
3.73,-0.673690443902955,0.09931936637027601,-0.923690443902955,0.04931936637027601,-1.123690443902955,1.5427871718940291,0.25,0.05,GFL
3.74,-0.6735136148836043,0.09931541191522948,-0.9235136148836043,0.04931541191522948,-1.1235136148836042,1.5427832174389826,0.25,0.05,GFL
3.75,-0.6733399649568468,0.0993128394173501,-0.9233399649568468,0.049312839417350096,-1.1233399649568467,1.5427806449411032,0.25,0.05,GFL
3.76,-0.6731699338818384,0.09931163261061644,-0.9231699338818384,0.04931163261061644,-1.1231699338818384,1.5427794381343696,0.25,0.05,GFL
3.77,-0.6730039394769065,0.09931177129605424,-0.9230039394769065,0.04931177129605424,-1.1230039394769065,1.5427795768198074,0.25,0.05,GFL
